"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"280.0","0.62452656546340291","0.62452656546340291","0.62452656546340291","-4.600262775592216e-19","0.0","-2.766142267950202e-19"
"290.0","0.60317703790405963","0.60317703790405963","0.60317703790405963","-4.4392327995158652e-19","0.0","-2.6693847488189637e-19"
"300.0","0.58323357244756058","0.58323357244756058","0.58323357244756058","-4.2891644047290846e-19","0.0","-2.5792072755644952e-19"
"310.0","0.56456215456105863","0.56456215456105852","0.56456215456105852","-4.1489692733494961e-19","0.0","-2.4949572998417698e-19"
"320.0","0.54704522562243263","0.5470452256224323","0.54704522562243263","-4.0176991811618831e-19","0.0","-2.4160661668255036e-19"
"330.0","0.5305792389899503","0.53057923898995019","0.5305792389899503","-3.8945240762626555e-19","0.0","-2.3420360051272346e-19"
"340.0","0.51507263805101888","0.51507263805101888","0.51507263805101888","-3.7787141611492077e-19","0.0","-2.2724290077874905e-19"
"350.0","0.5004441737926606","0.5004441737926606","0.50044417379266071","-3.6696251484578986e-19","0.0","-2.2068586093966203e-19"
"360.0","0.48662149732005189","0.48662149732005183","0.48662149732005189","-3.5666860518215622e-19","0.0","-2.1449821783354903e-19"
"370.0","0.47353997639070572","0.47353997639070572","0.47353997639070572","-3.4693890163078629e-19","0.0","-2.0864949283433136e-19"
"380.0","0.46114169551900835","0.46114169551900841","0.46114169551900835","-3.3772808007961608e-19","0.0","-2.0311248179455778e-19"
"390.0","0.44937460732800416","0.44937460732800416","0.44937460732800416","-3.2899556067802154e-19","0.0","-1.9786282552581843e-19"
"400.0","0.43819180915999972","0.43819180915999972","0.43819180915999972","-3.207049011113766e-19","0.0","-1.9287864632881569e-19"
"410.0","0.4275509239308653","0.42755092393086541","0.4275509239308653","-3.1282328089634671e-19","0.0","-1.8814023899443143e-19"
"420.0","0.41741356814200803","0.41741356814200803","0.41741356814200803","-3.0532106112095645e-19","0.0","-1.8362980696432647e-19"
"430.0","0.40774489308660494","0.40774489308660489","0.40774489308660494","-2.9817140703247151e-19","0.0","-1.79331236118551e-19"
"440.0","0.39851318778247374","0.39851318778247374","0.39851318778247374","-2.9134996322809862e-19","0.0","-1.7522990006259792e-19"
"450.0","0.38968953416950314","0.38968953416950325","0.38968953416950314","-2.8483457307206333e-19","0.0","-1.7131249190281174e-19"
"460.0","0.38124750672944158","0.38124750672944158","0.38124750672944158","-2.7860503545572097e-19","0.0","-1.6756687839136106e-19"
"470.0","0.37316291000067225","0.37316291000067225","0.37316291000067225","-2.7264289321713317e-19","0.0","-1.6398197303928911e-19"
"480.0","0.36541354853281216","0.3654135485328121","0.36541354853281216","-2.6693124850576413e-19","0.0","-1.6054762537560062e-19"
"490.0","0.35797902470426068","0.35797902470426068","0.35797902470426068","-2.6145460116481814e-19","0.0","-1.5725452400099298e-19"
"500.0","0.35084056054833701","0.35084056054833695","0.35084056054833701","-2.5619870684567981e-19","0.0","-1.5409411146880524e-19"
"510.0","0.34398084033049703","0.34398084033049703","0.34398084033049703","-2.5115045209501527e-19","0.0","-1.5105850934055586e-19"
"520.0","0.3373838711140511","0.3373838711140511","0.3373838711140511","-2.4629774408816196e-19","0.0","-1.4814045202254211e-19"
"530.0","0.33103485896382623","0.33103485896382617","0.33103485896382623","-2.4162941304038715e-19","0.0","-1.453332282042638e-19"
"540.0","0.32492009878143435","0.32492009878143424","0.3249200987814343","-2.3713512562468531e-19","0.0","-1.4263062889727314e-19"
"550.0","0.31902687605438512","0.31902687605438501","0.31902687605438512","-2.3280530797231741e-19","0.0","-1.400269012211862e-19"
"560.0","0.31334337904405535","0.31334337904405535","0.31334337904405535","-2.2863107703924467e-19","0.0","-1.375167072076219e-19"
"570.0","0.30785862014237941","0.30785862014237941","0.30785862014237941","-2.2460417929529815e-19","0.0","-1.3509508699677631e-19"
"580.0","0.30256236530057162","0.30256236530057162","0.30256236530057162","-2.2071693583920491e-19","0.0","-1.3275742588896807e-19"
"590.0","0.2974450705804364","0.29744507058043634","0.29744507058043645","-2.1696219316610203e-19","0.0","-1.304994247875214e-19"
"600.0","0.29249782500425103","0.29249782500425098","0.29249782500425103","-2.1333327891891639e-19","0.0","-1.2831707363206139e-19"
"610.0","0.28771229898625555","0.28771229898625561","0.28771229898625555","-2.0982396204396134e-19","0.0","-1.2620662747463109e-19"
"620.0","0.28308069772051625","0.28308069772051625","0.28308069772051625","-2.0642841684700292e-19","0.0","-1.2416458489655371e-19"
"630.0","0.27859571897862501","0.27859571897862501","0.27859571897862501","-2.0314119051091151e-19","0.0","-1.2218766850275513e-19"
"640.0","0.27425051483844898","0.27425051483844898","0.27425051483844903","-1.9995717369161766e-19","0.0","-1.2027280726371819e-19"
"650.0","0.27003865692361623","0.27003865692361623","0.27003865692361623","-1.968715738569133e-19","0.0","-1.1841712050376594e-19"
"660.0","0.26595410478395198","0.26595410478395198","0.26595410478395198","-1.9387989107379917e-19","0.0","-1.1661790335916506e-19"
"670.0","0.26199117709091368","0.26199117709091368","0.26199117709091368","-1.9097789598569412e-19","0.0","-1.1487261355082853e-19"
"680.0","0.2581445253601346","0.25814452536013455","0.2581445253601346","-1.8816160975158609e-19","0.0","-1.1317885933486561e-19"
"690.0","0.25440910994632782","0.25440910994632787","0.25440910994632782","-1.854272857459864e-19","0.0","-1.1153438851028656e-19"
"700.0","0.25078017808470948","0.25078017808470948","0.25078017808470948","-1.8277139284177433e-19","0.0","-1.0993707837708357e-19"
"710.0","0.24725324377837971","0.24725324377837971","0.24725324377837971","-1.8019060011829414e-19","0.0","-1.0838492655012459e-19"
"720.0","0.24382406935324533","0.24382406935324533","0.24382406935324533","-1.7768176285478945e-19","0.0","-1.0687604254482541e-19"
"730.0","0.24048864852147409","0.24048864852147414","0.24048864852147409","-1.752419096847367e-19","0.0","-1.0540864005997157e-19"
"740.0","0.23724319081158052","0.23724319081158052","0.23724319081158052","-1.7286823080024259e-19","0.0","-1.0398102989112033e-19"
"750.0","0.23408410723827067","0.23408410723827067","0.23408410723827067","-1.705580671076213e-19","0.0","-1.0259161341524129e-19"
"760.0","0.23100799709845476","0.23100799709845474","0.23100799709845476","-1.6830890024574797e-19","0.0","-1.0123887659353026e-19"
"770.0","0.2280116357915655","0.22801163579156547","0.2280116357915655","-1.6611834338810464e-19","0.0","-9.992138444490567e-20"
"780.0","0.22509196357272299","0.22509196357272299","0.22509196357272301","-1.6398413275757331e-19","0.0","-9.8637775947612728e-20"
"790.0","0.22224607515648012","0.22224607515648015","0.22224607515648012","-1.6190411979031931e-19","0.0","-9.7386759330693274e-20"
"800.0","0.21947121009707726","0.21947121009707718","0.21947121009707729","-1.5987626389150627e-19","0.0","-9.6167107720962424e-20"
"810.0","0.21676474387840777","0.21676474387840777","0.21676474387840777","-1.5789862573131091e-19","0.0","-9.4977655114527078e-20"
"820.0","0.21412417965338681","0.21412417965338681","0.21412417965338684","-1.5596936103473856e-19","0.0","-9.3817292644958647e-20"
"830.0","0.21154714057818383","0.21154714057818391","0.21154714057818386","-1.5408671482331684e-19","0.0","-9.2684965122914327e-20"
"840.0","0.20903136269196967","0.20903136269196967","0.2090313626919697","-1.5224901607070407e-19","0.0","-9.1579667824407963e-20"
"850.0","0.20657468829743517","0.20657468829743517","0.20657468829743517","-1.5045467273791512e-19","0.0","-9.0500443507163249e-20"
"860.0","0.20417505980148945","0.20417505980148948","0.20417505980148945","-1.4870216715701964e-19","0.0","-8.9446379636312289e-20"
"870.0","0.20183051397925805","0.201830513979258","0.20183051397925805","-1.4699005173511343e-19","0.0","-8.8416605802526031e-20"
"880.0","0.19953917662784237","0.19953917662784237","0.19953917662784237","-1.4531694495289499e-19","0.0","-8.7410291317145558e-20"
"890.0","0.19729925757930064","0.19729925757930061","0.19729925757930064","-1.436815276345461e-19","0.0","-8.6426642970314585e-20"
"900.0","0.19510904604501556","0.1951090460450155","0.19510904604501556","-1.420825394676564e-19","0.0","-8.5464902939369447e-20"
"910.0","0.1929669062660504","0.19296690626605043","0.1929669062660504","-1.4051877575386767e-19","0.0","-8.4524346835852763e-20"
"920.0","0.19087127344629495","0.19087127344629498","0.19087127344629495","-1.3898908437255116e-19","0.0","-8.3604281880525882e-20"
"930.0","0.18882064994718839","0.18882064994718833","0.18882064994718839","-1.3749236294139907e-19","0.0","-8.270404519673179e-20"
"940.0","0.18681360172461073","0.18681360172461073","0.18681360172461073","-1.3602755615918895e-19","0.0","-8.1823002213190061e-20"
"950.0","0.18484875499015338","0.18484875499015338","0.18484875499015338","-1.3459365331719918e-19","0.0","-8.0960545168185158e-20"
"960.0","0.1829247930804668","0.1829247930804668","0.1829247930804668","-1.3318968596693195e-19","0.0","-8.0116091707634858e-20"
"970.0","0.18104045351971199","0.18104045351971193","0.18104045351971196","-1.3181472573278915e-19","0.0","-7.9289083570315435e-20"
"980.0","0.17919452526137","0.17919452526137003","0.17919452526137","-1.304678822592971e-19","0.0","-7.8478985353909046e-20"
"990.0","0.17738584609676558","0.17738584609676558","0.17738584609676558","-1.2914830128331056e-19","0.0","-7.7685283356185098e-20"
"1000.0","0.17561330021867061","0.17561330021867061","0.17561330021867061","-1.2785516282241497e-19","0.0","-7.6907484485997115e-20"
