"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"260.0","1.6728786894812202","1.6728786894812206","1.6728786894812204","4.470308342466915e-19","0.0","9.4611929763564498e-19"
"270.0","1.6115123704817564","1.6115123704817569","1.6115123704817562","4.3007652831539605e-19","0.0","9.1011973197217759e-19"
"280.0","1.554469982688937","1.5544699826889374","1.554469982688937","4.1437313935751553e-19","0.0","8.7678811602246288e-19"
"290.0","1.5013118842491748","1.5013118842491753","1.5013118842491751","3.9978611095121472e-19","0.0","8.4583592258882073e-19"
"300.0","1.4516558582102475","1.4516558582102475","1.4516558582102475","3.8619963092370455e-19","0.0","8.1701506139301835e-19"
"310.0","1.4051680664646475","1.4051680664646475","1.4051680664646475","3.7351346262829902e-19","0.0","7.901109984185692e-19"
"320.0","1.3615556556694457","1.3615556556694459","1.3615556556694457","3.6164040011119179e-19","0.0","7.6493723930636035e-19"
"330.0","1.3205606747243821","1.3205606747243823","1.3205606747243821","3.5050420808503895e-19","0.0","7.4133087055781196e-19"
"340.0","1.2819550410158282","1.2819550410158282","1.2819550410158282","3.4003794201956669e-19","0.0","7.191489285787825e-19"
"350.0","1.2455363509588082","1.2455363509588082","1.2455363509588082","3.3018256876363366e-19","0.0","6.9826542212310502e-19"
"360.0","1.2111243745659372","1.2111243745659372","1.2111243745659372","3.2088582663549245e-19","0.0","6.7856887456083537e-19"
"370.0","1.1785581075328817","1.1785581075328821","1.1785581075328817","3.1210127772249407e-19","0.0","6.5996028278369259e-19"
"380.0","1.1476932803158377","1.1476932803158377","1.1476932803158377","3.0378751551759814e-19","0.0","6.4235141237421228e-19"
"390.0","1.118400243822268","1.1184002438222682","1.118400243822268","2.9590749890343721e-19","0.0","6.2566336594843292e-19"
"400.0","1.0905621670613048","1.0905621670613048","1.0905621670613048","2.8842798952890214e-19","0.0","6.09825374787008e-19"
"410.0","1.0640734944544077","1.0640734944544077","1.0640734944544077","2.8131907427816207e-19","0.0","5.9477377403914991e-19"
"420.0","1.0388386202727675","1.0388386202727675","1.0388386202727675","2.745537581497305e-19","0.0","5.8045112967533408e-19"
"430.0","1.014770745433099","1.0147707454330992","1.014770745433099","2.6810761569452707e-19","0.0","5.6680549153156745e-19"
"440.0","0.991790888092281","0.99179088809228133","0.991790888092281","2.6195849139252327e-19","0.0","5.5378975164006232e-19"
"450.0","0.96982702447228775","0.96982702447228808","0.96982702447228797","2.5608624111595484e-19","0.0","5.4136109088293563e-19"
"460.0","0.94881334037915332","0.94881334037915344","0.94881334037915344","2.5047250823745248e-19","0.0","5.2948050006564835e-19"
"470.0","0.92868957715353662","0.92868957715353662","0.92868957715353662","2.4510052907257864e-19","0.0","5.1811236395878363e-19"
"480.0","0.90940045846053241","0.90940045846053241","0.90940045846053241","2.3995496325848979e-19","0.0","5.0722409883161972e-19"
"490.0","0.89089518651410526","0.89089518651410526","0.89089518651410515","2.3502174540966565e-19","0.0","4.967858356001101e-19"
"500.0","0.87312699813131622","0.87312699813131622","0.87312699813131622","2.3028795499389023e-19","0.0","4.8677014201322258e-19"
"510.0","0.85605277249852929","0.85605277249852951","0.85605277249852929","2.257417018643817e-19","0.0","4.771517783654664e-19"
"520.0","0.83963268376496536","0.83963268376496536","0.83963268376496514","2.2137202528900773e-19","0.0","4.679074820972408e-19"
"530.0","0.82382989260564987","0.82382989260564987","0.82382989260564987","2.1716880465182599e-19","0.0","4.5901577736525714e-19"
"540.0","0.80861027175359279","0.80861027175359279","0.80861027175359279","2.1312268027932259e-19","0.0","4.5045680626229186e-19"
"550.0","0.7939421612201788","0.7939421612201788","0.7939421612201788","2.0922498307426295e-19","0.0","4.4221217886177545e-19"
"560.0","0.77979614952779486","0.77979614952779508","0.77979614952779486","2.0546767183266411e-19","0.0","4.3426483967697965e-19"
"570.0","0.76614487778927209","0.76614487778927221","0.76614487778927209","2.0184327728079779e-19","0.0","4.2659894847164223e-19"
"580.0","0.75296286390097111","0.75296286390097122","0.75296286390097111","1.9834485200493078e-19","0.0","4.1919977365050935e-19"
"590.0","0.74022634448338409","0.74022634448338409","0.74022634448338409","1.949659255610664e-19","0.0","4.120535967043524e-19"
"600.0","0.72791313251563283","0.72791313251563283","0.72791313251563261","1.917004641489536e-19","0.0","4.0514762639221024e-19"
"610.0","0.71600248887720686","0.71600248887720708","0.71600248887720686","1.8854283431704242e-19","0.0","3.984699215202817e-19"
"620.0","0.70447500623874992","0.70447500623874992","0.70447500623874992","1.854877702351956e-19","0.0","3.9200932132737466e-19"
"630.0","0.69331250393995369","0.69331250393995369","0.69331250393995369","1.8253034413191083e-19","0.0","3.8575538261521903e-19"
"640.0","0.6824979326614492","0.6824979326614492","0.6824979326614492","1.7966593954415757e-19","0.0","3.7969832287195223e-19"
"650.0","0.67201528784327857","0.67201528784327846","0.67201528784327857","1.7689022707200921e-19","0.0","3.7382896873146158e-19"
"660.0","0.66184953092852139","0.66184953092852106","0.66184953092852139","1.7419914236822613e-19","0.0","3.6813870919256395e-19"
"670.0","0.65198651761985571","0.65198651761985571","0.65198651761985571","1.7158886612569351e-19","0.0","3.6261945309201514e-19"
"680.0","0.64241293243169251","0.64241293243169262","0.64241293243169251","1.6905580585398923e-19","0.0","3.5726359038613366e-19"
"690.0","0.63311622890312913","0.63311622890312935","0.63311622890312913","1.6659657926095193e-19","0.0","3.5206395684821252e-19"
"700.0","0.62408457490902336","0.62408457490902347","0.62408457490902336","1.6420799907646799e-19","0.0","3.4701380183474689e-19"
"710.0","0.61530680256943693","0.61530680256943704","0.61530680256943704","1.6188705917434786e-19","0.0","3.4210675881316725e-19"
"720.0","0.60677236231293818","0.60677236231293841","0.60677236231293818","1.5963092186438375e-19","0.0","3.3733681837850549e-19"
"730.0","0.5984712806975927","0.59847128069759292","0.59847128069759281","1.5743690624092366e-19","0.0","3.3269830351686351e-19"
"740.0","0.59039412163609906","0.59039412163609906","0.59039412163609906","1.5530247748676951e-19","0.0","3.2818584690003396e-19"
"750.0","0.58253195070898167","0.58253195070898167","0.58253195070898167","1.5322523704209018e-19","0.0","3.2379437001904135e-19"
"760.0","0.57487630228284126","0.57487630228284126","0.57487630228284126","1.512029135577609e-19","0.0","3.1951906398496638e-19"
"770.0","0.56741914917992753","0.56741914917992753","0.56741914917992753","1.4923335456094677e-19","0.0","3.1535537184337655e-19"
"780.0","0.56015287467113895","0.56015287467113895","0.56015287467113895","1.4731451876828924e-19","0.0","3.1129897226484185e-19"
"790.0","0.55307024658755388","0.55307024658755377","0.55307024658755388","1.4544446898867267e-19","0.0","3.0734576448798996e-19"
"800.0","0.54616439336594391","0.54616439336594402","0.54616439336594402","1.4362136556341656e-19","0.0","3.0349185440418374e-19"
"810.0","0.53942878186189236","0.53942878186189247","0.53942878186189236","1.4184346029693557e-19","0.0","2.9973354168395753e-19"
"820.0","0.53285719678025412","0.53285719678025412","0.53285719678025401","1.4010909083560189e-19","0.0","2.9606730785522226e-19"
"830.0","0.52644372158715036","0.52644372158715047","0.52644372158715036","1.384166754565819e-19","0.0","2.9248980525206098e-19"
"840.0","0.52018272078052308","0.52018272078052297","0.52018272078052308","1.3676470823216089e-19","0.0","2.8899784676072285e-19"
"850.0","0.51406882340783133","0.51406882340783155","0.51406882340783133","1.3515175453835261e-19","0.0","2.8558839629647186e-19"
"860.0","0.50809690772976801","0.50809690772976801","0.50809690772976812","1.3357644687945327e-19","0.0","2.8225855995112983e-19"
"870.0","0.50226208693813457","0.50226208693813457","0.50226208693813446","1.3203748100294164e-19","0.0","2.7900557775679293e-19"
"880.0","0.49655969584435006","0.49655969584435017","0.49655969584435006","1.3053361228137284e-19","0.0","2.7582681601622987e-19"
"890.0","0.49098527846250944","0.4909852784625095","0.49098527846250944","1.2906365234010996e-19","0.0","2.7271976015487156e-19"
"900.0","0.48553457641768327","0.48553457641768344","0.48553457641768327","1.276264659115848e-19","0.0","2.6968200805351991e-19"
"910.0","0.48020351811618561","0.48020351811618572","0.48020351811618561","1.2622096789853024e-19","0.0","2.6671126382435465e-19"
"920.0","0.47498820862003382","0.47498820862003388","0.47498820862003382","1.2484612063014517e-19","0.0","2.6380533199623447e-19"
"930.0","0.46988492017278349","0.46988492017278355","0.46988492017278349","1.2350093129654304e-19","0.0","2.6096211207819808e-19"
"940.0","0.46489008332837678","0.46489008332837672","0.46489008332837678","1.2218444954812508e-19","0.0","2.5817959347273706e-19"
"950.0","0.46000027863872034","0.46000027863872034","0.46000027863872023","1.2089576524759741e-19","0.0","2.5545585071282704e-19"
"960.0","0.45521222885937918","0.45521222885937906","0.45521222885937918","1.1963400636345149e-19","0.0","2.5278903899894569e-19"
"970.0","0.45052279163611092","0.45052279163611092","0.45052279163611092","1.1839833699459045e-19","0.0","2.5017739001418579e-19"
"980.0","0.44592895263799148","0.44592895263799143","0.44592895263799148","1.1718795551669487e-19","0.0","2.4761920799749984e-19"
"990.0","0.44142781910565893","0.44142781910565898","0.44142781910565893","1.1600209284162483e-19","0.0","2.4511286605661229e-19"
"1000.0","0.43701661378569423","0.43701661378569434","0.43701661378569423","1.1484001078192499e-19","0.0","2.42656802703726e-19"
