"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"370.0","1.0860994977715515","1.0860994977715515","1.0860994977715515","-5.8903172252934783e-19","0.0","9.2455906231467212e-19"
"380.0","1.0576856826729781","1.0576856826729781","1.0576856826729781","-5.7369682968777564e-19","0.0","8.994240708248138e-19"
"390.0","1.0307168175986599","1.0307168175986601","1.0307168175986599","-5.5913603623715376e-19","0.0","8.7563742708395428e-19"
"400.0","1.0050856749334474","1.0050856749334474","1.0050856749334474","-5.4529247260607774e-19","0.0","8.5309230586945105e-19"
"410.0","0.98069535765608518","0.98069535765608495","0.98069535765608518","-5.3211467745158628e-19","0.0","8.3169297136609829e-19"
"420.0","0.95745808692912204","0.95745808692912193","0.95745808692912204","-5.1955597318045574e-19","0.0","8.1135336539249829e-19"
"430.0","0.93529415622345158","0.93529415622345158","0.93529415622345158","-5.0757392555393083e-19","0.0","7.9199590695315358e-19"
"440.0","0.91413102592820672","0.91413102592820672","0.91413102592820672","-4.9612987453741922e-19","0.0","7.7355046699009045e-19"
"450.0","0.89390253694550315","0.89390253694550315","0.89390253694550315","-4.8518852573441647e-19","0.0","7.5595348911236398e-19"
"460.0","0.87454822544480193","0.87454822544480204","0.87454822544480193","-4.747175935179109e-19","0.0","7.3914723253484569e-19"
"470.0","0.85601272393566352","0.85601272393566341","0.85601272393566352","-4.6468748842317343e-19","0.0","7.230791177901686e-19"
"480.0","0.83824523625192815","0.83824523625192815","0.83824523625192815","-4.5507104255717845e-19","0.0","7.0770115924059939e-19"
"490.0","0.82119907603484277","0.82119907603484288","0.82119907603484277","-4.4584326776191784e-19","0.0","6.9296947119906598e-19"
"500.0","0.80483125994403759","0.8048312599440377","0.80483125994403759","-4.3698114208142872e-19","0.0","6.788438367168021e-19"
"510.0","0.78910214818141799","0.78910214818141799","0.78910214818141799","-4.2846342075715583e-19","0.0","6.6528732992006443e-19"
"520.0","0.77397512603806373","0.77397512603806395","0.77397512603806373","-4.2027046853864374e-19","0.0","6.5226598426785764e-19"
"530.0","0.7594163211109759","0.7594163211109759","0.7594163211109759","-4.1238411056684749e-19","0.0","6.3974850032264947e-19"
"540.0","0.74539435161936507","0.74539435161936507","0.74539435161936507","-4.0478749948183981e-19","0.0","6.2770598763104311e-19"
"550.0","0.73188010190662756","0.73188010190662744","0.73188010190662744","-3.9746499673883881e-19","0.0","6.1611173614173456e-19"
"560.0","0.71884652176658659","0.71884652176658659","0.71884652176658659","-3.9040206639677008e-19","0.0","6.0494101327742071e-19"
"570.0","0.70626844669878142","0.70626844669878142","0.70626844669878142","-3.8358517988105699e-19","0.0","5.9417088335166901e-19"
"580.0","0.69412243659248707","0.69412243659248696","0.69412243659248707","-3.7700173042386872e-19","0.0","5.8378004650202683e-19"
"590.0","0.68238663067440319","0.68238663067440319","0.68238663067440319","-3.706399560567938e-19","0.0","5.7374869471388742e-19"
"600.0","0.6710406168406009","0.67104061684060068","0.67104061684060101","-3.644888701775331e-19","0.0","5.6405838284878973e-19"
"610.0","0.66006531373724187","0.66006531373724187","0.66006531373724187","-3.5853819883767287e-19","0.0","5.546919128780926e-19"
"620.0","0.6494428641635378","0.64944286416353769","0.6494428641635378","-3.5277832400640823e-19","0.0","5.456332297656744e-19"
"630.0","0.63915653854976118","0.63915653854976084","0.63915653854976118","-3.4720023215778218e-19","0.0","5.3686732765023159e-19"
"640.0","0.62919064741762565","0.62919064741762554","0.62919064741762565","-3.4179546760891807e-19","0.0","5.2838016515390792e-19"
"650.0","0.61953046186354854","0.61953046186354854","0.61953046186354865","-3.3655609010595206e-19","0.0","5.2015858879471926e-19"
"660.0","0.61016214122061108","0.61016214122061108","0.61016214122061108","-3.3147463621418893e-19","0.0","5.1219026360946493e-19"
"670.0","0.60107266715496765","0.60107266715496765","0.60107266715496765","-3.2654408412105787e-19","0.0","5.0446361020486984e-19"
"680.0","0.59224978353925373","0.59224978353925384","0.59224978353925373","-3.2175782150574648e-19","0.0","4.969677475505212e-19"
"690.0","0.58368194152119179","0.58368194152119146","0.58368194152119168","-3.1710961616877704e-19","0.0","4.8969244090986726e-19"
"700.0","0.57535824927151447","0.57535824927151435","0.57535824927151447","-3.1259358914937839e-19","0.0","4.8262805437722628e-19"
"710.0","0.56726842595303839","0.5672684259530385","0.56726842595303839","-3.0820419008863604e-19","0.0","4.7576550755090676e-19"
"720.0","0.55940275950323115","0.55940275950323104","0.55940275950323115","-3.039361746229209e-19","0.0","4.6909623592681069e-19"
"730.0","0.55175206786697095","0.55175206786697095","0.55175206786697095","-2.9978458361536331e-19","0.0","4.6261215464387519e-19"
"740.0","0.54430766335519387","0.54430766335519398","0.54430766335519387","-2.9574472405361521e-19","0.0","4.5630562525416505e-19"
"750.0","0.53706131983946748","0.53706131983946748","0.53706131983946748","-2.9181215146024453e-19","0.0","4.5016942522641595e-19"
"760.0","0.53000524252287062","0.53000524252287062","0.53000524252287062","-2.8798265367804215e-19","0.0","4.4419671992346933e-19"
"770.0","0.52313204005431679","0.52313204005431679","0.52313204005431679","-2.8425223590663218e-19","0.0","4.3838103682207161e-19"
"780.0","0.51643469877723724","0.51643469877723724","0.51643469877723724","-2.8061710687935424e-19","0.0","4.3271624176777488e-19"
"790.0","0.50990655892453074","0.50990655892453074","0.50990655892453074","-2.7707366608041281e-19","0.0","4.271965170795342e-19"
"800.0","0.50354129259041724","0.50354129259041724","0.50354129259041724","-2.7361849191223111e-19","0.0","4.2181634133760067e-19"
"810.0","0.49733288332645825","0.49733288332645825","0.49733288332645825","-2.7024833073171901e-19","0.0","4.1657047070521726e-19"
"820.0","0.49127560722378893","0.49127560722378905","0.49127560722378893","-2.6696008668200412e-19","0.0","4.1145392164977022e-19"
"830.0","0.48536401535686896","0.48536401535686885","0.48536401535686885","-2.6375081225316876e-19","0.0","4.0646195494215412e-19"
"840.0","0.47959291747584809","0.47959291747584792","0.47959291747584809","-2.6061769951183773e-19","0.0","4.015900608252257e-19"
"850.0","0.47395736684520923","0.47395736684520923","0.47395736684520912","-2.5755807194499251e-19","0.0","3.9683394525257621e-19"
"860.0","0.46845264613582704","0.46845264613582704","0.46845264613582704","-2.5456937686850132e-19","0.0","3.9218951710838409e-19"
"870.0","0.46307425428608096","0.4630742542860809","0.46307425428608101","-2.5164917835527891e-19","0.0","3.8765287632755233e-19"
"880.0","0.45781789425528224","0.45781789425528224","0.45781789425528224","-2.4879515064214492e-19","0.0","3.8322030284276183e-19"
"890.0","0.45267946159952871","0.4526794615995286","0.45267946159952871","-2.4600507197797755e-19","0.0","3.7888824629198774e-19"
"900.0","0.44765503380632066","0.44765503380632077","0.44765503380632077","-2.4327681887916612e-19","0.0","3.7465331642591915e-19"
"910.0","0.44274086032979021","0.44274086032979021","0.4427408603297901","-2.4060836076124598e-19","0.0","3.7051227416031483e-19"
"920.0","0.43793335327348248","0.43793335327348243","0.43793335327348248","-2.3799775491834513e-19","0.0","3.664620232231238e-19"
"930.0","0.43322907867211441","0.43322907867211441","0.43322907867211441","-2.354431418244092e-19","0.0","3.6249960235066142e-19"
"940.0","0.42862474832791375","0.42862474832791381","0.42862474832791381","-2.3294274073247485e-19","0.0","3.5862217799113793e-19"
"950.0","0.42411721216080872","0.42411721216080867","0.42411721216080867","-2.3049484555015305e-19","0.0","3.5482703747731972e-19"
"960.0","0.41970345103515228","0.41970345103515216","0.41970345103515228","-2.2809782097133616e-19","0.0","3.511115826335112e-19"
"970.0","0.41538057002871775","0.41538057002871775","0.41538057002871775","-2.2575009884574628e-19","0.0","3.4747332378484737e-19"
"980.0","0.41114579211248953","0.41114579211248953","0.41114579211248953","-2.2345017476949026e-19","0.0","3.439098741396298e-19"
"990.0","0.40699645221230363","0.40699645221230363","0.40699645221230357","-2.2119660488105319e-19","0.0","3.4041894451781975e-19"
"1000.0","0.40292999162570609","0.40292999162570609","0.40292999162570614","-2.189880028484626e-19","0.0","3.3699833840103047e-19"
