"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"260.0","2.1994767965645035","2.1994767965645035","2.1994767965645035","-6.2592504398018483e-19","0.0","-9.624434724959737e-19"
"270.0","2.1188385635946467","2.1188385635946463","2.1188385635946467","-6.0258270323896225e-19","0.0","-9.2688112131249842e-19"
"280.0","2.0438776531010019","2.0438776531010019","2.0438776531010019","-5.8092423508610063e-19","0.0","-8.9385129803537239e-19"
"290.0","1.9740173978223108","1.9740173978223114","1.9740173978223112","-5.6077322689047732e-19","0.0","-8.6309288558048207e-19"
"300.0","1.9087563626552968","1.9087563626552966","1.9087563626552966","-5.4197714838378269e-19","0.0","-8.3437946836980614e-19"
"310.0","1.8476565098378999","1.8476565098378996","1.8476565098378999","-5.2440343135117142e-19","0.0","-8.0751375158710067e-19"
"320.0","1.790333522037957","1.7903335220379573","1.790333522037957","-5.0793629904521536e-19","0.0","-7.8232302449589556e-19"
"330.0","1.7364488394325237","1.7364488394325237","1.7364488394325237","-4.9247418279398138e-19","0.0","-7.5865544662901853e-19"
"340.0","1.6857030679017968","1.6857030679017968","1.6857030679017968","-4.7792760242852791e-19","0.0","-7.3637698770303317e-19"
"350.0","1.6378304914273416","1.6378304914273412","1.6378304914273414","-4.6421741598376774e-19","0.0","-7.1536889075280592e-19"
"360.0","1.592594479383594","1.592594479383594","1.592594479383594","-4.5127336557599998e-19","0.0","-6.9552555695567488e-19"
"370.0","1.5497836234343547","1.5497836234343547","1.5497836234343549","-4.3903286247513799e-19","0.0","-6.7675277253953696e-19"
"380.0","1.5092084726474171","1.5092084726474169","1.5092084726474171","-4.2743996660722986e-19","0.0","-6.5896621490327685e-19"
"390.0","1.4706987617349179","1.4706987617349176","1.4706987617349183","-4.1644452506498752e-19","0.0","-6.4209018795229522e-19"
"400.0","1.4341010478601588","1.4341010478601588","1.4341010478601588","-4.060014414048381e-19","0.0","-6.2605654663290973e-19"
"410.0","1.3992766875893883","1.3992766875893878","1.3992766875893883","-3.9607005310101711e-19","0.0","-6.1080377844178517e-19"
"420.0","1.3661000983284566","1.3661000983284564","1.3661000983284566","-3.86613598901038e-19","0.0","-5.9627621581171409e-19"
"430.0","1.3344572587343568","1.3344572587343568","1.3344572587343568","-3.775987612705794e-19","0.0","-5.8242335812021746e-19"
"440.0","1.3042444107100846","1.3042444107100848","1.3042444107100846","-3.6899527184453701e-19","0.0","-5.6919928592322716e-19"
"450.0","1.275366932119036","1.2753669321190362","1.2753669321190357","-3.6077556997620792e-19","0.0","-5.5656215310222372e-19"
"460.0","1.2477383546304412","1.2477383546304412","1.2477383546304412","-3.5291450622030947e-19","0.0","-5.4447374509654007e-19"
"470.0","1.2212795053913954","1.2212795053913952","1.221279505391395","-3.453890839911222e-19","0.0","-5.3289909340150642e-19"
"480.0","1.1959177547158786","1.1959177547158786","1.1959177547158786","-3.3817823377574783e-19","0.0","-5.2180613814578746e-19"
"490.0","1.1715863548451986","1.1715863548451988","1.1715863548451988","-3.3126261520957983e-19","0.0","-5.1116543189512636e-19"
"500.0","1.1482238571909933","1.1482238571909931","1.1482238571909935","-3.2462444307947023e-19","0.0","-5.0094987892357361e-19"
"510.0","1.1257735974194136","1.1257735974194132","1.1257735974194134","-3.1824733394307889e-19","0.0","-4.9113450509474948e-19"
"520.0","1.1041832393504021","1.1041832393504023","1.1041832393504021","-3.1211617056705508e-19","0.0","-4.8169625424134668e-19"
"530.0","1.0834043699910916","1.0834043699910916","1.0834043699910914","-3.0621698181264465e-19","0.0","-4.7261380755039403e-19"
"540.0","1.063392139146234","1.063392139146234","1.063392139146234","-3.0053683595154231e-19","0.0","-4.6386742297823939e-19"
"550.0","1.0441049379911218","1.0441049379911218","1.0441049379911218","-2.9506374569065322e-19","0.0","-4.5543879215098717e-19"
"560.0","1.0255041117853263","1.0255041117853265","1.0255041117853265","-2.8978658343220938e-19","0.0","-4.4731091256907306e-19"
"570.0","1.0075537025749606","1.0075537025749604","1.0075537025749604","-2.8469500550402871e-19","0.0","-4.394679732400848e-19"
"580.0","0.99022021829779594","0.99022021829779594","0.99022021829779583","-2.7977938427054078e-19","0.0","-4.3189525212217002e-19"
"590.0","0.97347242518681265","0.97347242518681265","0.97347242518681265","-2.7503074718384186e-19","0.0","-4.2457902397938024e-19"
"600.0","0.95728116077757019","0.95728116077757031","0.95728116077757031","-2.7044072196042991e-19","0.0","-4.1750647743631476e-19"
"610.0","0.9416191651748762","0.9416191651748762","0.9416191651748762","-2.6600148717663608e-19","0.0","-4.1066564017834849e-19"
"620.0","0.92646092853386419","0.92646092853386408","0.92646092853386419","-2.6170572766768063e-19","0.0","-4.0404531137920507e-19"
"630.0","0.91178255296807198","0.91178255296807187","0.91178255296807187","-2.5754659419376455e-19","0.0","-3.9763500055430143e-19"
"640.0","0.89756162731847589","0.897561627318476","0.89756162731847589","-2.5351766690409865e-19","0.0","-3.9142487213805913e-19"
"650.0","0.88377711340867993","0.88377711340867982","0.88377711340867993","-2.4961292218790365e-19","0.0","-3.8540569516984498e-19"
"660.0","0.87040924257668839","0.87040924257668817","0.87040924257668828","-2.4582670255134907e-19","0.0","-3.795687975474482e-19"
"670.0","0.85743942141701068","0.85743942141701079","0.85743942141701068","-2.4215368920290815e-19","0.0","-3.7390602437167918e-19"
"680.0","0.84485014579133177","0.84485014579133177","0.844850145791332","-2.3858887706699518e-19","0.0","-3.684096999615202e-19"
"690.0","0.83262492227434359","0.8326249222743437","0.83262492227434359","-2.3512755197854277e-19","0.0","-3.6307259316805043e-19"
"700.0","0.82074819629594742","0.82074819629594731","0.82074819629594742","-2.3176526983943693e-19","0.0","-3.5788788565761804e-19"
"710.0","0.80920528632362709","0.80920528632362709","0.8092052863236272","-2.284978375426214e-19","0.0","-3.5284914287204277e-19"
"720.0","0.79798232350129483","0.79798232350129483","0.79798232350129483","-2.2532129549134428e-19","0.0","-3.4795028740586414e-19"
"730.0","0.78706619622438068","0.78706619622438068","0.78706619622438068","-2.2223190155996749e-19","0.0","-3.4318557456915518e-19"
"740.0","0.77644449918687886","0.77644449918687886","0.77644449918687886","-2.1922611635949987e-19","0.0","-3.3854956992948107e-19"
"750.0","0.7661054864852429","0.76610548648524313","0.7661054864852429","-2.1630058968557694e-19","0.0","-3.3403712864843724e-19"
"760.0","0.75603802840746259","0.7560380284074627","0.75603802840746259","-2.1345214803967096e-19","0.0","-3.2964337644777554e-19"
"770.0","0.74623157157405806","0.74623157157405806","0.74623157157405806","-2.1067778312554743e-19","0.0","-3.2536369205705038e-19"
"780.0","0.73667610213168366","0.73667610213168366","0.73667610213168355","-2.0797464123319939e-19","0.0","-3.2119369101003826e-19"
"790.0","0.72736211173020293","0.72736211173020282","0.72736211173020293","-2.0534001343137077e-19","0.0","-3.1712921067057479e-19"
"800.0","0.71828056604083368","0.71828056604083368","0.71828056604083368","-2.0277132649764108e-19","0.0","-3.1316629638029216e-19"
"810.0","0.70942287559682271","0.70942287559682282","0.70942287559682282","-2.0026613452218734e-19","0.0","-3.0930118863146888e-19"
"820.0","0.70078086875924206","0.70078086875924217","0.70078086875924206","-1.9782211112751393e-19","0.0","-3.0553031117754414e-19"
"830.0","0.69234676662953232","0.69234676662953243","0.69234676662953232","-1.9543704225205006e-19","0.0","-3.0185026000229659e-19"
"840.0","0.68411315974722631","0.68411315974722609","0.68411315974722631","-1.9310881945049155e-19","0.0","-2.9825779307624898e-19"
"850.0","0.67607298642648161","0.67607298642648173","0.67607298642648161","-1.9083543366822033e-19","0.0","-2.947498208354679e-19"
"860.0","0.66821951259858459","0.66821951259858436","0.66821951259858459","-1.8861496945108177e-19","0.0","-2.9132339732404904e-19"
"870.0","0.66054631303973166","0.66054631303973177","0.66054631303973166","-1.8644559955544288e-19","0.0","-2.8797571194698314e-19"
"880.0","0.6530472538743447","0.65304725387434492","0.65304725387434492","-1.8432557992655716e-19","0.0","-2.8470408178479472e-19"
"890.0","0.64571647625398343","0.64571647625398343","0.64571647625398343","-1.822532450162234e-19","0.0","-2.8150594442591472e-19"
"900.0","0.6385483811207473","0.63854838112074741","0.6385483811207473","-1.8022700341329047e-19","0.0","-2.7837885127647892e-19"
"910.0","0.6315376149720815","0.63153761497208161","0.63153761497208161","-1.7824533376284807e-19","0.0","-2.7532046131091495e-19"
"920.0","0.62467905655104128","0.62467905655104128","0.62467905655104128","-1.763067809521237e-19","0.0","-2.7232853522976646e-19"
"930.0","0.61796780439262244","0.61796780439262256","0.61796780439262244","-1.7440995254295117e-19","0.0","-2.6940092999414508e-19"
"940.0","0.61139916516260839","0.61139916516260817","0.61139916516260839","-1.7255351543238434e-19","0.0","-2.6653559370879154e-19"
"950.0","0.60496864273076256","0.60496864273076256","0.60496864273076256","-1.7073619272466272e-19","0.0","-2.637305608280889e-19"
"960.0","0.59867192792496116","0.59867192792496127","0.59867192792496116","-1.6895676079901796e-19","0.0","-2.609839476614672e-19"
"970.0","0.59250488891732378","0.59250488891732356","0.59250488891732367","-1.6721404655920071e-19","0.0","-2.582939481566335e-19"
"980.0","0.58646356219731299","0.58646356219731288","0.58646356219731277","-1.6550692485171958e-19","0.0","-2.5565882994079613e-19"
"990.0","0.58054414409044419","0.58054414409044419","0.58054414409044419","-1.6383431604081542e-19","0.0","-2.5307693060166225e-19"
"1000.0","0.57474298278452352","0.5747429827845234","0.57474298278452352","-1.6219518372919858e-19","0.0","-2.5054665419140664e-19"
