"v / cm^-1","v / THz","I_IR,Norm / AU"
"351.0","10.5227151243","5.13953160847e-05"
"352.0","10.5526943697","3.28886959882e-05"
"353.0","10.5826736151","2.66116934066e-05"
"354.0","10.6126528604","2.39311864866e-05"
"355.0","10.6426321058","2.2521107098e-05"
"356.0","10.6726113512","2.16560490275e-05"
"357.0","10.7025905965","2.10607951895e-05"
"358.0","10.7325698419","2.06140092888e-05"
"359.0","10.7625490873","2.02558215285e-05"
"360.0","10.7925283326","1.99540249665e-05"
"361.0","10.822507578","1.96900726169e-05"
"362.0","10.8524868234","1.94526796082e-05"
"363.0","10.8824660687","1.92346606352e-05"
"364.0","10.9124453141","1.90312625617e-05"
"365.0","10.9424245595","1.88392368086e-05"
"366.0","10.9724038048","1.86562993258e-05"
"367.0","11.0023830502","1.84808037344e-05"
"368.0","11.0323622956","1.83115367162e-05"
"369.0","11.062341541","1.81475861005e-05"
"370.0","11.0923207863","1.79882535809e-05"
"371.0","11.1223000317","1.78329956148e-05"
"372.0","11.1522792771","1.768138257e-05"
"373.0","11.1822585224","1.7533069956e-05"
"374.0","11.2122377678","1.73877778209e-05"
"375.0","11.2422170132","1.72452757692e-05"
"376.0","11.2721962585","1.71053719133e-05"
"377.0","11.3021755039","1.69679046213e-05"
"378.0","11.3321547493","1.68327362792e-05"
"379.0","11.3621339946","1.66997485249e-05"
"380.0","11.39211324","1.65688385684e-05"
"381.0","11.4220924854","1.64399163252e-05"
"382.0","11.4520717307","1.6312902162e-05"
"383.0","11.4820509761","1.61877251095e-05"
"384.0","11.5120302215","1.60643214354e-05"
"385.0","11.5420094668","1.59426334952e-05"
"386.0","11.5719887122","1.58226088013e-05"
"387.0","11.6019679576","1.57041992631e-05"
"388.0","11.631947203","1.55873605639e-05"
"389.0","11.6619264483","1.54720516459e-05"
"390.0","11.6919056937","1.53582342824e-05"
"391.0","11.7218849391","1.52458727211e-05"
"392.0","11.7518641844","1.51349333837e-05"
"393.0","11.7818434298","1.50253846137e-05"
"394.0","11.8118226752","1.49171964611e-05"
"395.0","11.8418019205","1.48103405006e-05"
"396.0","11.8717811659","1.47047896743e-05"
"397.0","11.9017604113","1.4600518158e-05"
"398.0","11.9317396566","1.44975012449e-05"
"399.0","11.961718902","1.43957152448e-05"
"400.0","11.9916981474","1.42951373969e-05"
"401.0","12.0216773927","1.41957457927e-05"
"402.0","12.0516566381","1.40975193095e-05"
"403.0","12.0816358835","1.40004375503e-05"
"404.0","12.1116151288","1.39044807923e-05"
"405.0","12.1415943742","1.38096299401e-05"
"406.0","12.1715736196","1.3715866484e-05"
"407.0","12.201552865","1.36231724637e-05"
"408.0","12.2315321103","1.35315304345e-05"
"409.0","12.2615113557","1.34409234376e-05"
"410.0","12.2914906011","1.33513349734e-05"
"411.0","12.3214698464","1.32627489765e-05"
"412.0","12.3514490918","1.31751497943e-05"
"413.0","12.3814283372","1.30885221657e-05"
"414.0","12.4114075825","1.30028512035e-05"
"415.0","12.4413868279","1.29181223771e-05"
"416.0","12.4713660733","1.28343214965e-05"
"417.0","12.5013453186","1.27514346984e-05"
"418.0","12.531324564","1.26694484327e-05"
"419.0","12.5613038094","1.25883494501e-05"
"420.0","12.5912830547","1.25081247905e-05"
"421.0","12.6212623001","1.24287617726e-05"
"422.0","12.6512415455","1.23502479834e-05"
"423.0","12.6812207908","1.22725712694e-05"
"424.0","12.7112000362","1.21957197275e-05"
"425.0","12.7411792816","1.21196816967e-05"
"426.0","12.771158527","1.20444457505e-05"
"427.0","12.8011377723","1.19700006893e-05"
"428.0","12.8311170177","1.1896335534e-05"
"429.0","12.8610962631","1.18234395185e-05"
"430.0","12.8910755084","1.17513020843e-05"
"431.0","12.9210547538","1.16799128744e-05"
"432.0","12.9510339992","1.16092617272e-05"
"433.0","12.9810132445","1.15393386715e-05"
"434.0","13.0109924899","1.14701339215e-05"
"435.0","13.0409717353","1.14016378716e-05"
"436.0","13.0709509806","1.13338410916e-05"
"437.0","13.100930226","1.12667343226e-05"
"438.0","13.1309094714","1.12003084725e-05"
"439.0","13.1608887167","1.11345546117e-05"
"440.0","13.1908679621","1.10694639694e-05"
"441.0","13.2208472075","1.10050279295e-05"
"442.0","13.2508264528","1.09412380271e-05"
"443.0","13.2808056982","1.08780859449e-05"
"444.0","13.3107849436","1.08155635097e-05"
"445.0","13.340764189","1.07536626893e-05"
"446.0","13.3707434343","1.06923755891e-05"
"447.0","13.4007226797","1.06316944489e-05"
"448.0","13.4307019251","1.05716116404e-05"
"449.0","13.4606811704","1.05121196638e-05"
"450.0","13.4906604158","1.04532111451e-05"
"451.0","13.5206396612","1.03948788339e-05"
"452.0","13.5506189065","1.03371156e-05"
"453.0","13.5805981519","1.02799144313e-05"
"454.0","13.6105773973","1.02232684314e-05"
"455.0","13.6405566426","1.01671708168e-05"
"456.0","13.670535888","1.01116149151e-05"
"457.0","13.7005151334","1.00565941621e-05"
"458.0","13.7304943787","1.00021021004e-05"
"459.0","13.7604736241","9.94813237653e-06"
"460.0","13.7904528695","9.89467873911e-06"
"461.0","13.8204321148","9.841735037e-06"
"462.0","13.8504113602","9.78929521717e-06"
"463.0","13.8803906056","9.73735332278e-06"
"464.0","13.910369851","9.68590349136e-06"
"465.0","13.9403490963","9.63493995296e-06"
"466.0","13.9703283417","9.58445702838e-06"
"467.0","14.0003075871","9.53444912746e-06"
"468.0","14.0302868324","9.48491074736e-06"
"469.0","14.0602660778","9.43583647097e-06"
"470.0","14.0902453232","9.38722096523e-06"
"471.0","14.1202245685","9.33905897964e-06"
"472.0","14.1502038139","9.2913453447e-06"
"473.0","14.1801830593","9.24407497043e-06"
"474.0","14.2101623046","9.1972428449e-06"
"475.0","14.24014155","9.15084403283e-06"
"476.0","14.2701207954","9.10487367419e-06"
"477.0","14.3001000407","9.05932698287e-06"
"478.0","14.3300792861","9.01419924533e-06"
"479.0","14.3600585315","8.96948581933e-06"
"480.0","14.3900377768","8.92518213265e-06"
"481.0","14.4200170222","8.88128368188e-06"
"482.0","14.4499962676","8.83778603118e-06"
"483.0","14.479975513","8.79468481116e-06"
"484.0","14.5099547583","8.75197571765e-06"
"485.0","14.5399340037","8.70965451066e-06"
"486.0","14.5699132491","8.6677170132e-06"
"487.0","14.5998924944","8.62615911027e-06"
"488.0","14.6298717398","8.58497674776e-06"
"489.0","14.6598509852","8.54416593144e-06"
"490.0","14.6898302305","8.50372272596e-06"
"491.0","14.7198094759","8.46364325384e-06"
"492.0","14.7497887213","8.42392369454e-06"
"493.0","14.7797679666","8.38456028348e-06"
"494.0","14.809747212","8.34554931114e-06"
"495.0","14.8397264574","8.30688712217e-06"
"496.0","14.8697057027","8.26857011445e-06"
"497.0","14.8996849481","8.23059473829e-06"
"498.0","14.9296641935","8.19295749554e-06"
"499.0","14.9596434388","8.15565493878e-06"
"500.0","14.9896226842","8.1186836705e-06"
"501.0","15.0196019296","8.08204034232e-06"
"502.0","15.049581175","8.04572165417e-06"
"503.0","15.0795604203","8.00972435358e-06"
"504.0","15.1095396657","7.97404523491e-06"
"505.0","15.1395189111","7.93868113862e-06"
"506.0","15.1694981564","7.90362895053e-06"
"507.0","15.1994774018","7.86888560116e-06"
"508.0","15.2294566472","7.83444806505e-06"
"509.0","15.2594358925","7.80031336002e-06"
"510.0","15.2894151379","7.76647854657e-06"
"511.0","15.3193943833","7.73294072724e-06"
"512.0","15.3493736286","7.69969704594e-06"
"513.0","15.379352874","7.66674468735e-06"
"514.0","15.4093321194","7.6340808763e-06"
"515.0","15.4393113647","7.60170287722e-06"
"516.0","15.4692906101","7.5696079935e-06"
"517.0","15.4992698555","7.53779356696e-06"
"518.0","15.5292491008","7.50625697726e-06"
"519.0","15.5592283462","7.4749956414e-06"
"520.0","15.5892075916","7.44400701312e-06"
"521.0","15.619186837","7.41328858244e-06"
"522.0","15.6491660823","7.3828378751e-06"
"523.0","15.6791453277","7.35265245207e-06"
"524.0","15.7091245731","7.32272990906e-06"
"525.0","15.7391038184","7.29306787605e-06"
"526.0","15.7690830638","7.26366401677e-06"
"527.0","15.7990623092","7.23451602829e-06"
"528.0","15.8290415545","7.20562164053e-06"
"529.0","15.8590207999","7.17697861584e-06"
"530.0","15.8890000453","7.14858474853e-06"
"531.0","15.9189792906","7.12043786449e-06"
"532.0","15.948958536","7.09253582071e-06"
"533.0","15.9789377814","7.06487650493e-06"
"534.0","16.0089170267","7.03745783522e-06"
"535.0","16.0388962721","7.01027775957e-06"
"536.0","16.0688755175","6.9833342555e-06"
"537.0","16.0988547628","6.95662532972e-06"
"538.0","16.1288340082","6.93014901775e-06"
"539.0","16.1588132536","6.90390338353e-06"
"540.0","16.188792499","6.87788651909e-06"
"541.0","16.2187717443","6.8520965442e-06"
"542.0","16.2487509897","6.82653160605e-06"
"543.0","16.2787302351","6.80118987888e-06"
"544.0","16.3087094804","6.77606956368e-06"
"545.0","16.3386887258","6.75116888788e-06"
"546.0","16.3686679712","6.72648610503e-06"
"547.0","16.3986472165","6.70201949449e-06"
"548.0","16.4286264619","6.67776736114e-06"
"549.0","16.4586057073","6.65372803508e-06"
"550.0","16.4885849526","6.62989987139e-06"
"551.0","16.518564198","6.6062812498e-06"
"552.0","16.5485434434","6.58287057442e-06"
"553.0","16.5785226887","6.55966627352e-06"
"554.0","16.6085019341","6.53666679926e-06"
"555.0","16.6384811795","6.51387062739e-06"
"556.0","16.6684604248","6.49127625706e-06"
"557.0","16.6984396702","6.46888221056e-06"
"558.0","16.7284189156","6.44668703307e-06"
"559.0","16.758398161","6.42468929247e-06"
"560.0","16.7883774063","6.40288757907e-06"
"561.0","16.8183566517","6.38128050543e-06"
"562.0","16.8483358971","6.35986670613e-06"
"563.0","16.8783151424","6.33864483758e-06"
"564.0","16.9082943878","6.3176135778e-06"
"565.0","16.9382736332","6.29677162622e-06"
"566.0","16.9682528785","6.27611770355e-06"
"567.0","16.9982321239","6.2556505515e-06"
"568.0","17.0282113693","6.23536893267e-06"
"569.0","17.0581906146","6.21527163038e-06"
"570.0","17.08816986","6.19535744845e-06"
"571.0","17.1181491054","6.17562521109e-06"
"572.0","17.1481283507","6.15607376269e-06"
