"v / cm^-1","v / THz","I_Raman,Norm / AU"
"197.0","5.90591133758","1.62514987034e-05"
"198.0","5.93589058295","1.60356435046e-05"
"199.0","5.96586982832","1.58254842925e-05"
"200.0","5.99584907369","1.56208332506e-05"
"201.0","6.02582831905","1.54215124517e-05"
"202.0","6.05580756442","1.52273532547e-05"
"203.0","6.08578680979","1.50381957543e-05"
"204.0","6.11576605516","1.48538882754e-05"
"205.0","6.14574530053","1.467428691e-05"
"206.0","6.1757245459","1.4499255092e-05"
"207.0","6.20570379127","1.4328663207e-05"
"208.0","6.23568303663","1.4162388234e-05"
"209.0","6.265662282","1.40003134166e-05"
"210.0","6.29564152737","1.38423279606e-05"
"211.0","6.32562077274","1.36883267572e-05"
"212.0","6.35560001811","1.35382101288e-05"
"213.0","6.38557926348","1.33918835969e-05"
"214.0","6.41555850884","1.32492576691e-05"
"215.0","6.44553775421","1.31102476455e-05"
"216.0","6.47551699958","1.29747734425e-05"
"217.0","6.50549624495","1.28427594335e-05"
"218.0","6.53547549032","1.27141343045e-05"
"219.0","6.56545473569","1.2588830926e-05"
"220.0","6.59543398105","1.2466786238e-05"
"221.0","6.62541322642","1.23479411496e-05"
"222.0","6.65539247179","1.22322404519e-05"
"223.0","6.68537171716","1.21196327438e-05"
"224.0","6.71535096253","1.20100703708e-05"
"225.0","6.7453302079","1.19035093761e-05"
"226.0","6.77530945327","1.17999094651e-05"
"227.0","6.80528869863","1.16992339814e-05"
"228.0","6.835267944","1.16014498963e-05"
"229.0","6.86524718937","1.15065278111e-05"
"230.0","6.89522643474","1.14144419723e-05"
"231.0","6.92520568011","1.13251703006e-05"
"232.0","6.95518492548","1.1238694434e-05"
"233.0","6.98516417084","1.11549997856e-05"
"234.0","7.01514341621","1.10740756166e-05"
"235.0","7.04512266158","1.09959151255e-05"
"236.0","7.07510190695","1.09205155553e-05"
"237.0","7.10508115232","1.0847878318e-05"
"238.0","7.13506039769","1.07780091397e-05"
"239.0","7.16503964306","1.07109182263e-05"
"240.0","7.19501888842","1.06466204528e-05"
"241.0","7.22499813379","1.05851355769e-05"
"242.0","7.25497737916","1.05264884802e-05"
"243.0","7.28495662453","1.04707094386e-05"
"244.0","7.3149358699","1.04178344256e-05"
"245.0","7.34491511527","1.03679054512e-05"
"246.0","7.37489436063","1.032097094e-05"
"247.0","7.404873606","1.02770861532e-05"
"248.0","7.43485285137","1.02363136589e-05"
"249.0","7.46483209674","1.01987238556e-05"
"250.0","7.49481134211","1.01643955561e-05"
"251.0","7.52479058748","1.01334166374e-05"
"252.0","7.55476983284","1.0105884766e-05"
"253.0","7.58474907821","1.00819082065e-05"
"254.0","7.61472832358","1.0061606724e-05"
"255.0","7.64470756895","1.0045112593e-05"
"256.0","7.67468681432","1.00325717254e-05"
"257.0","7.70466605969","1.00241449339e-05"
"258.0","7.73464530506","1.00200093488e-05"
"259.0","7.76462455042","1.00203600087e-05"
"260.0","7.79460379579","1.00254116497e-05"
"261.0","7.82458304116","1.00354007212e-05"
"262.0","7.85456228653","1.00505876602e-05"
"263.0","7.8845415319","1.00712594634e-05"
"264.0","7.91452077727","1.00977326e-05"
"265.0","7.94450002263","1.01303563192e-05"
"266.0","7.974479268","1.01695164123e-05"
"267.0","8.00445851337","1.02156395022e-05"
"268.0","8.03443775874","1.02691979464e-05"
"269.0","8.06441700411","1.03307154538e-05"
"270.0","8.09439624948","1.04007735387e-05"
"271.0","8.12437549484","1.04800189529e-05"
"272.0","8.15435474021","1.05691722722e-05"
"273.0","8.18433398558","1.06690378448e-05"
"274.0","8.21431323095","1.07805153528e-05"
"275.0","8.24429247632","1.09046132931e-05"
"276.0","8.27427172169","1.10424647497e-05"
"277.0","8.30425096706","1.11953459133e-05"
"278.0","8.33423021242","1.13646979068e-05"
"279.0","8.36420945779","1.15521526104e-05"
"280.0","8.39418870316","1.17595633433e-05"
"281.0","8.42416794853","1.19890414751e-05"
"282.0","8.4541471939","1.22430003114e-05"
"283.0","8.48412643927","1.25242079547e-05"
"284.0","8.51410568463","1.2835851297e-05"
"285.0","8.54408493","1.31816139067e-05"
"286.0","8.57406417537","1.35657713653e-05"
"287.0","8.60404342074","1.39933086665e-05"
"288.0","8.63402266611","1.44700657074e-05"
"289.0","8.66400191148","1.50029188247e-05"
"290.0","8.69398115685","1.56000089442e-05"
"291.0","8.72396040221","1.62710305391e-05"
"292.0","8.75393964758","1.70276006355e-05"
"293.0","8.78391889295","1.78837342352e-05"
"294.0","8.81389813832","1.8856462704e-05"
"295.0","8.84387738369","1.99666464239e-05"
"296.0","8.87385662906","2.12400546585e-05"
"297.0","8.90383587442","2.27088178901e-05"
"298.0","8.93381511979","2.44134068885e-05"
"299.0","8.96379436516","2.6405368475e-05"
"300.0","8.99377361053","2.87511672393e-05"
"301.0","9.0237528559","3.15376746205e-05"
"302.0","9.05373210127","3.48801637857e-05"
"303.0","9.08371134663","3.89342059274e-05"
"304.0","9.113690592","4.39138012145e-05"
"305.0","9.14366983737","5.0119769463e-05"
"306.0","9.17364908274","5.7985594884e-05"
"307.0","9.20362832811","6.81541146842e-05"
"308.0","9.23360757348","8.16111588673e-05"
"309.0","9.26358681885","9.99298754674e-05"
"310.0","9.29356606421","0.000125743609775"
"311.0","9.32354530958","0.000163726304407"
"312.0","9.35352455495","0.000222804377276"
"313.0","9.38350380032","0.000321704535935"
"314.0","9.41348304569","0.000504883057965"
"315.0","9.44346229106","0.000896858727863"
"316.0","9.47344153642","0.00192581044253"
"317.0","9.50342078179","0.00503072792092"
"318.0","9.53340002716","0.0063932915691"
"319.0","9.56337927253","0.00254740548722"
"320.0","9.5933585179","0.00110475186295"
"321.0","9.62333776327","0.000591729764409"
"322.0","9.65331700863","0.000364907283178"
"323.0","9.683296254","0.000247027386449"
"324.0","9.71327549937","0.000178478114519"
"325.0","9.74325474474","0.000135260591829"
"326.0","9.77323399011","0.000106316855636"
"327.0","9.80321323548","8.60055743949e-05"
"328.0","9.83319248085","7.12128229366e-05"
"329.0","9.86317172621","6.01088241358e-05"
"330.0","9.89315097158","5.15623907861e-05"
"331.0","9.92313021695","4.48442262189e-05"
"332.0","9.95310946232","3.94672543981e-05"
"333.0","9.98308870769","3.50962455511e-05"
"334.0","10.0130679531","3.1494422807e-05"
"335.0","10.0430471984","2.84907325387e-05"
"336.0","10.0730264438","2.59591281289e-05"
"337.0","10.1030056892","2.38050839333e-05"
"338.0","10.1329849345","2.19565951655e-05"
"339.0","10.1629641799","2.03580371626e-05"
"340.0","10.1929434253","1.8965891692e-05"
"341.0","10.2229226706","1.77457190111e-05"
"342.0","10.252901916","1.66699775386e-05"
"343.0","10.2828811614","1.57164305589e-05"
"344.0","10.3128604067","1.486696612e-05"
"345.0","10.3428396521","1.41067121001e-05"
"346.0","10.3728188975","1.34233650213e-05"
"347.0","10.4027981428","1.28066755993e-05"
"348.0","10.4327773882","1.22480505692e-05"
"349.0","10.4627566336","1.17402417024e-05"
"350.0","10.492735879","1.12771008649e-05"
"351.0","10.5227151243","1.08533855658e-05"
"352.0","10.5526943697","1.04646034464e-05"
"353.0","10.5826736151","1.01068870477e-05"
"354.0","10.6126528604","9.77689230305e-06"
"355.0","10.6426321058","9.47171575695e-06"
"356.0","10.6726113512","9.18882666303e-06"
"357.0","10.7025905965","8.92601098279e-06"
"358.0","10.7325698419","8.68132495992e-06"
"359.0","10.7625490873","8.45305644403e-06"
"360.0","10.7925283326","8.23969252013e-06"
"361.0","10.822507578","8.03989229605e-06"
"362.0","10.8524868234","7.85246392939e-06"
"363.0","10.8824660687","7.67634515589e-06"
"364.0","10.9124453141","7.51058672227e-06"
"365.0","10.9424245595","7.35433823896e-06"
"366.0","10.9724038048","7.20683605692e-06"
"367.0","11.0023830502","7.06739284435e-06"
"368.0","11.0323622956","6.93538859628e-06"
"369.0","11.062341541","6.81026285617e-06"
"370.0","11.0923207863","6.6915079665e-06"
"371.0","11.1223000317","6.57866319548e-06"
"372.0","11.1522792771","6.47130961251e-06"
"373.0","11.1822585224","6.369065605e-06"
"374.0","11.2122377678","6.27158294664e-06"
"375.0","11.2422170132","6.17854334089e-06"
"376.0","11.2721962585","6.08965537503e-06"
"377.0","11.3021755039","6.00465183015e-06"
"378.0","11.3321547493","5.92328730023e-06"
"379.0","11.3621339946","5.84533608035e-06"
"380.0","11.39211324","5.77059028992e-06"
"381.0","11.4220924854","5.69885820132e-06"
"382.0","11.4520717307","5.62996274891e-06"
"383.0","11.4820509761","5.56374019622e-06"
"384.0","11.5120302215","5.50003894265e-06"
"385.0","11.5420094668","5.4387184531e-06"
"386.0","11.5719887122","5.37964829628e-06"
"387.0","11.6019679576","5.32270727939e-06"
"388.0","11.631947203","5.26778266807e-06"
"389.0","11.6619264483","5.21476948236e-06"
"390.0","11.6919056937","5.16356986016e-06"
"391.0","11.7218849391","5.11409248101e-06"
"392.0","11.7518641844","5.06625204367e-06"
"393.0","11.7818434298","5.01996879183e-06"
"394.0","11.8118226752","4.97516808301e-06"
"395.0","11.8418019205","4.93177999615e-06"
"396.0","11.8717811659","4.88973897397e-06"
"397.0","11.9017604113","4.84898349669e-06"
"398.0","11.9317396566","4.8094557839e-06"
"399.0","11.961718902","4.77110152194e-06"
"400.0","11.9916981474","4.73386961424e-06"
"401.0","12.0216773927","4.69771195251e-06"
"402.0","12.0516566381","4.66258320672e-06"
"403.0","12.0816358835","4.62844063222e-06"
"404.0","12.1116151288","4.59524389236e-06"
"405.0","12.1415943742","4.56295489524e-06"
"406.0","12.1715736196","4.53153764326e-06"
"407.0","12.201552865","4.50095809439e-06"
"408.0","12.2315321103","4.47118403412e-06"
"409.0","12.2615113557","4.4421849571e-06"
"410.0","12.2914906011","4.41393195776e-06"
"411.0","12.3214698464","4.38639762899e-06"
"412.0","12.3514490918","4.35955596831e-06"
"413.0","12.3814283372","4.33338229092e-06"
"414.0","12.4114075825","4.30785314894e-06"
"415.0","12.4413868279","4.28294625648e-06"
"416.0","12.4713660733","4.25864041992e-06"
"417.0","12.5013453186","4.23491547318e-06"
"418.0","12.531324564","4.21175221735e-06"
"419.0","12.5613038094","4.18913236454e-06"
"420.0","12.5912830547","4.1670384855e-06"
"421.0","12.6212623001","4.14545396077e-06"
"422.0","12.6512415455","4.12436293505e-06"
"423.0","12.6812207908","4.10375027465e-06"
"424.0","12.7112000362","4.08360152765e-06"
"425.0","12.7411792816","4.06390288663e-06"
"426.0","12.771158527","4.04464115386e-06"
"427.0","12.8011377723","4.02580370861e-06"
"428.0","12.8311170177","4.0073784766e-06"
"429.0","12.8610962631","3.98935390126e-06"
"430.0","12.8910755084","3.97171891687e-06"
"431.0","12.9210547538","3.95446292326e-06"
"432.0","12.9510339992","3.93757576205e-06"
"433.0","12.9810132445","3.9210476944e-06"
"434.0","13.0109924899","3.90486937998e-06"
"435.0","13.0409717353","3.88903185726e-06"
"436.0","13.0709509806","3.87352652491e-06"
"437.0","13.100930226","3.85834512429e-06"
"438.0","13.1309094714","3.84347972298e-06"
"439.0","13.1608887167","3.82892269919e-06"
"440.0","13.1908679621","3.81466672711e-06"
"441.0","13.2208472075","3.80070476307e-06"
"442.0","13.2508264528","3.78703003244e-06"
"443.0","13.2808056982","3.77363601727e-06"
"444.0","13.3107849436","3.76051644465e-06"
"445.0","13.340764189","3.74766527562e-06"
"446.0","13.3707434343","3.73507669478e-06"
"447.0","13.4007226797","3.72274510033e-06"
"448.0","13.4307019251","3.71066509478e-06"
"449.0","13.4606811704","3.69883147604e-06"
"450.0","13.4906604158","3.68723922902e-06"
"451.0","13.5206396612","3.67588351769e-06"
"452.0","13.5506189065","3.66475967749e-06"
"453.0","13.5805981519","3.65386320816e-06"
"454.0","13.6105773973","3.64318976696e-06"
"455.0","13.6405566426","3.63273516219e-06"
"456.0","13.670535888","3.62249534705e-06"
"457.0","13.7005151334","3.61246641381e-06"
"458.0","13.7304943787","3.60264458827e-06"
"459.0","13.7604736241","3.59302622446e-06"
"460.0","13.7904528695","3.58360779967e-06"
"461.0","13.8204321148","3.5743859096e-06"
"462.0","13.8504113602","3.56535726391e-06"
"463.0","13.8803906056","3.5565186818e-06"
"464.0","13.910369851","3.54786708795e-06"
"465.0","13.9403490963","3.53939950855e-06"
"466.0","13.9703283417","3.5311130676e-06"
"467.0","14.0003075871","3.52300498326e-06"
"468.0","14.0302868324","3.51507256455e-06"
"469.0","14.0602660778","3.507313208e-06"
"470.0","14.0902453232","3.49972439462e-06"
"471.0","14.1202245685","3.49230368689e-06"
"472.0","14.1502038139","3.48504872595e-06"
"473.0","14.1801830593","3.47795722893e-06"
"474.0","14.2101623046","3.47102698633e-06"
"475.0","14.24014155","3.46425585954e-06"
"476.0","14.2701207954","3.45764177855e-06"
"477.0","14.3001000407","3.45118273965e-06"
"478.0","14.3300792861","3.44487680325e-06"
"479.0","14.3600585315","3.43872209189e-06"
"480.0","14.3900377768","3.43271678821e-06"
"481.0","14.4200170222","3.4268591331e-06"
"482.0","14.4499962676","3.42114742385e-06"
"483.0","14.479975513","3.41558001247e-06"
"484.0","14.5099547583","3.41015530401e-06"
"485.0","14.5399340037","3.40487175497e-06"
"486.0","14.5699132491","3.3997278718e-06"
"487.0","14.5998924944","3.39472220941e-06"
"488.0","14.6298717398","3.38985336984e-06"
"489.0","14.6598509852","3.38512000086e-06"
"490.0","14.6898302305","3.38052079472e-06"
"491.0","14.7198094759","3.37605448692e-06"
"492.0","14.7497887213","3.37171985504e-06"
"493.0","14.7797679666","3.3675157176e-06"
"494.0","14.809747212","3.363440933e-06"
"495.0","14.8397264574","3.35949439846e-06"
"496.0","14.8697057027","3.35567504904e-06"
"497.0","14.8996849481","3.35198185668e-06"
"498.0","14.9296641935","3.34841382931e-06"
"499.0","14.9596434388","3.34497000994e-06"
"500.0","14.9896226842","3.34164947584e-06"
"501.0","15.0196019296","3.33845133775e-06"
"502.0","15.049581175","3.33537473906e-06"
"503.0","15.0795604203","3.33241885512e-06"
"504.0","15.1095396657","3.32958289251e-06"
"505.0","15.1395189111","3.32686608836e-06"
"506.0","15.1694981564","3.3242677097e-06"
"507.0","15.1994774018","3.32178705284e-06"
"508.0","15.2294566472","3.31942344274e-06"
"509.0","15.2594358925","3.3171762325e-06"
"510.0","15.2894151379","3.31504480275e-06"
"511.0","15.3193943833","3.31302856116e-06"
"512.0","15.3493736286","3.31112694193e-06"
"513.0","15.379352874","3.30933940528e-06"
"514.0","15.4093321194","3.30766543706e-06"
"515.0","15.4393113647","3.30610454821e-06"
"516.0","15.4692906101","3.30465627445e-06"
"517.0","15.4992698555","3.30332017577e-06"
"518.0","15.5292491008","3.30209583615e-06"
"519.0","15.5592283462","3.3009828631e-06"
"520.0","15.5892075916","3.29998088739e-06"
"521.0","15.619186837","3.29908956267e-06"
"522.0","15.6491660823","3.29830856517e-06"
"523.0","15.6791453277","3.29763759339e-06"
"524.0","15.7091245731","3.29707636785e-06"
"525.0","15.7391038184","3.29662463076e-06"
"526.0","15.7690830638","3.29628214584e-06"
"527.0","15.7990623092","3.29604869798e-06"
"528.0","15.8290415545","3.29592409313e-06"
"529.0","15.8590207999","3.29590815798e-06"
"530.0","15.8890000453","3.2960007398e-06"
"531.0","15.9189792906","3.29620170629e-06"
"532.0","15.948958536","3.29651094531e-06"
"533.0","15.9789377814","3.29692836479e-06"
"534.0","16.0089170267","3.29745389258e-06"
"535.0","16.0388962721","3.29808747622e-06"
"536.0","16.0688755175","3.29882908291e-06"
"537.0","16.0988547628","3.29967869935e-06"
"538.0","16.1288340082","3.30063633159e-06"
"539.0","16.1588132536","3.30170200501e-06"
"540.0","16.188792499","3.30287576415e-06"
"541.0","16.2187717443","3.3041576727e-06"
"542.0","16.2487509897","3.30554781337e-06"
"543.0","16.2787302351","3.30704628788e-06"
"544.0","16.3087094804","3.30865321689e-06"
"545.0","16.3386887258","3.31036873995e-06"
"546.0","16.3686679712","3.31219301548e-06"
"547.0","16.3986472165","3.31412622076e-06"
"548.0","16.4286264619","3.31616855188e-06"
"549.0","16.4586057073","3.31832022379e-06"
"550.0","16.4885849526","3.32058147025e-06"
"551.0","16.518564198","3.32295254391e-06"
"552.0","16.5485434434","3.32543371625e-06"
"553.0","16.5785226887","3.3280252777e-06"
"554.0","16.6085019341","3.33072753761e-06"
"555.0","16.6384811795","3.33354082434e-06"
"556.0","16.6684604248","3.33646548532e-06"
"557.0","16.6984396702","3.33950188709e-06"
"558.0","16.7284189156","3.3426504154e-06"
"559.0","16.758398161","3.34591147527e-06"
"560.0","16.7883774063","3.34928549113e-06"
"561.0","16.8183566517","3.35277290686e-06"
"562.0","16.8483358971","3.35637418595e-06"
"563.0","16.8783151424","3.3600898116e-06"
"564.0","16.9082943878","3.36392028685e-06"
"565.0","16.9382736332","3.36786613472e-06"
"566.0","16.9682528785","3.37192789833e-06"
