"v / cm^-1","v / THz","I_Raman,Norm / AU"
"115.0","3.44761321737","0.00633390056227"
"116.0","3.47759246274","0.00451859687855"
"117.0","3.50757170811","0.00254480198507"
"118.0","3.53755095347","0.00138065872529"
"119.0","3.56753019884","0.000951813811765"
"120.0","3.59750944421","0.000775046679398"
"121.0","3.62748868958","0.000709473737736"
"122.0","3.65746793495","0.000712942992394"
"123.0","3.68744718032","0.00077841908477"
"124.0","3.71742642569","0.000922191093217"
"125.0","3.74740567105","0.00119444855924"
"126.0","3.77738491642","0.0017267181988"
"127.0","3.80736416179","0.00291075383905"
"128.0","3.83734340716","0.00613581455079"
"129.0","3.86732265253","0.0132903268254"
"130.0","3.8973018979","0.0123133202666"
"131.0","3.92728114326","0.0119442042796"
"132.0","3.95726038863","0.0183673413633"
"133.0","3.987239634","0.00930991179442"
"134.0","4.01721887937","0.00399519418105"
"135.0","4.04719812474","0.00216169494659"
"136.0","4.07717737011","0.00139141917104"
"137.0","4.10715661548","0.00104653069025"
"138.0","4.13713586084","0.00100646067635"
"139.0","4.16711510621","0.000951424663972"
"140.0","4.19709435158","0.000594135230357"
"141.0","4.22707359695","0.000423906955719"
"142.0","4.25705284232","0.000335073699538"
"143.0","4.28703208769","0.000278329095975"
"144.0","4.31701133305","0.000237950342835"
"145.0","4.34699057842","0.000207447151266"
"146.0","4.37696982379","0.000183530117636"
"147.0","4.40694906916","0.000164291805691"
"148.0","4.43692831453","0.00014852490652"
"149.0","4.4669075599","0.000135419178782"
"150.0","4.49688680526","0.000124408647509"
"151.0","4.52686605063","0.000115087227727"
"152.0","4.556845296","0.000107159123562"
"153.0","4.58682454137","0.000100408627055"
"154.0","4.61680378674","9.46817979325e-05"
"155.0","4.64678303211","8.98763540914e-05"
"156.0","4.67676227748","8.59383855086e-05"
"157.0","4.70674152284","8.28664077932e-05"
"158.0","4.73672076821","8.07257664176e-05"
"159.0","4.76670001358","7.96810521666e-05"
"160.0","4.79667925895","8.00647329157e-05"
"161.0","4.82665850432","8.25273423772e-05"
"162.0","4.85663774969","8.83930759978e-05"
"163.0","4.88661699505","0.000100604312251"
"164.0","4.91659624042","0.000126647634248"
"165.0","4.94657548579","0.000189519749131"
"166.0","4.97655473116","0.000372667073375"
"167.0","5.00653397653","0.000733872429984"
"168.0","5.0365132219","0.000593435880455"
"169.0","5.06649246726","0.000315267066087"
"170.0","5.09647171263","0.000272270433529"
"171.0","5.126450958","0.000410552245234"
"172.0","5.15643020337","0.000415557080666"
"173.0","5.18640944874","0.000284618582833"
"174.0","5.21638869411","0.000144266351723"
"175.0","5.24636793948","9.2511850612e-05"
"176.0","5.27634718484","6.99742571826e-05"
"177.0","5.30632643021","5.78733352985e-05"
"178.0","5.33630567558","5.03815435545e-05"
"179.0","5.36628492095","4.52683004668e-05"
"180.0","5.39626416632","4.15267143415e-05"
"181.0","5.42624341169","3.8643806561e-05"
"182.0","5.45622265705","3.63334102542e-05"
"183.0","5.48620190242","3.44242852849e-05"
"184.0","5.51618114779","3.28080820656e-05"
"185.0","5.54616039316","3.14130528689e-05"
"186.0","5.57613963853","3.0189853215e-05"
"187.0","5.6061188839","2.91034397184e-05"
"188.0","5.63609812927","2.81282290764e-05"
"189.0","5.66607737463","2.72450903442e-05"
"190.0","5.69605662","2.64394123765e-05"
"191.0","5.72603586537","2.56998252672e-05"
"192.0","5.75601511074","2.50173324608e-05"
"193.0","5.78599435611","2.43847080592e-05"
"194.0","5.81597360148","2.37960696843e-05"
"195.0","5.84595284684","2.32465701638e-05"
"196.0","5.87593209221","2.27321712603e-05"
"197.0","5.90591133758","2.22494750842e-05"
"198.0","5.93589058295","2.17955967335e-05"
"199.0","5.96586982832","2.13680668483e-05"
"200.0","5.99584907369","2.09647561736e-05"
"201.0","6.02582831905","2.0583816522e-05"
"202.0","6.05580756442","2.02236341046e-05"
"203.0","6.08578680979","1.98827922925e-05"
"204.0","6.11576605516","1.95600416449e-05"
"205.0","6.14574530053","1.92542755899e-05"
"206.0","6.1757245459","1.89645105451e-05"
"207.0","6.20570379127","1.86898695546e-05"
"208.0","6.23568303663","1.84295687345e-05"
"209.0","6.265662282","1.81829059801e-05"
"210.0","6.29564152737","1.79492515077e-05"
"211.0","6.32562077274","1.77280398962e-05"
"212.0","6.35560001811","1.75187633637e-05"
"213.0","6.38557926348","1.73209660682e-05"
"214.0","6.41555850884","1.71342392634e-05"
"215.0","6.44553775421","1.69582171745e-05"
"216.0","6.47551699958","1.67925734834e-05"
"217.0","6.50549624495","1.66370183357e-05"
"218.0","6.53547549032","1.64912957949e-05"
"219.0","6.56545473569","1.63551816864e-05"
"220.0","6.59543398105","1.62284817821e-05"
"221.0","6.62541322642","1.61110302863e-05"
"222.0","6.65539247179","1.6002688591e-05"
"223.0","6.68537171716","1.59033442742e-05"
"224.0","6.71535096253","1.58129103208e-05"
"225.0","6.7453302079","1.57313245491e-05"
"226.0","6.77530945327","1.56585492317e-05"
"227.0","6.80528869863","1.5594570899e-05"
"228.0","6.835267944","1.55394003227e-05"
"229.0","6.86524718937","1.54930726718e-05"
"230.0","6.89522643474","1.54556478445e-05"
"231.0","6.92520568011","1.54272109738e-05"
"232.0","6.95518492548","1.5407873114e-05"
"233.0","6.98516417084","1.53977721126e-05"
"234.0","7.01514341621","1.53970736776e-05"
"235.0","7.04512266158","1.54059726528e-05"
"236.0","7.07510190695","1.54246945136e-05"
"237.0","7.10508115232","1.54534971031e-05"
"238.0","7.13506039769","1.54926726293e-05"
"239.0","7.16503964306","1.55425499472e-05"
"240.0","7.19501888842","1.56034971566e-05"
"241.0","7.22499813379","1.56759245496e-05"
"242.0","7.25497737916","1.57602879468e-05"
"243.0","7.28495662453","1.58570924696e-05"
"244.0","7.3149358699","1.59668968021e-05"
"245.0","7.34491511527","1.60903180054e-05"
"246.0","7.37489436063","1.6228036956e-05"
"247.0","7.404873606","1.63808044952e-05"
"248.0","7.43485285137","1.65494483861e-05"
"249.0","7.46483209674","1.67348811949e-05"
"250.0","7.49481134211","1.69381092313e-05"
"251.0","7.52479058748","1.71602427064e-05"
"252.0","7.55476983284","1.74025072949e-05"
"253.0","7.58474907821","1.76662573212e-05"
"254.0","7.61472832358","1.79529908302e-05"
"255.0","7.64470756895","1.82643668514e-05"
"256.0","7.67468681432","1.86022252243e-05"
"257.0","7.70466605969","1.89686094244e-05"
"258.0","7.73464530506","1.93657929168e-05"
"259.0","7.76462455042","1.97963096724e-05"
"260.0","7.79460379579","2.02629896118e-05"
"261.0","7.82458304116","2.0768999909e-05"
"262.0","7.85456228653","2.13178932867e-05"
"263.0","7.8845415319","2.1913664693e-05"
"264.0","7.91452077727","2.25608180666e-05"
"265.0","7.94450002263","2.3264445303e-05"
"266.0","7.974479268","2.40303200463e-05"
"267.0","8.00445851337","2.48650095915e-05"
"268.0","8.03443775874","2.57760090221e-05"
"269.0","8.06441700411","2.67719028094e-05"
"270.0","8.09439624948","2.78625605275e-05"
"271.0","8.12437549484","2.90593752194e-05"
"272.0","8.15435474021","3.03755554458e-05"
"273.0","8.18433398558","3.18264853873e-05"
"274.0","8.21431323095","3.3430171872e-05"
"275.0","8.24429247632","3.52078033452e-05"
"276.0","8.27427172169","3.71844542503e-05"
"277.0","8.30425096706","3.93899800693e-05"
"278.0","8.33423021242","4.18601648672e-05"
"279.0","8.36420945779","4.46382068757e-05"
"280.0","8.39418870316","4.77766619425e-05"
"281.0","8.42416794853","5.13400150534e-05"
"282.0","8.4541471939","5.54081253568e-05"
"283.0","8.48412643927","6.00809044488e-05"
"284.0","8.51410568463","6.54847648087e-05"
"285.0","8.54408493","7.17816555783e-05"
"286.0","8.57406417537","7.91819568928e-05"
"287.0","8.60404342074","8.79632585377e-05"
"288.0","8.63402266611","9.84983392411e-05"
"289.0","8.66400191148","0.000111297942008"
"290.0","8.69398115685","0.000127078113823"
"291.0","8.72396040221","0.000146869837908"
"292.0","8.75393964758","0.000172204598957"
"293.0","8.78391889295","0.000205443100931"
"294.0","8.81389813832","0.000250389844915"
"295.0","8.84387738369","0.000313519156449"
"296.0","8.87385662906","0.000406622910665"
"297.0","8.90383587442","0.000553122884439"
"298.0","8.93381511979","0.000805135644003"
"299.0","8.96379436516","0.00129768040471"
"300.0","8.99377361053","0.00245762717359"
"301.0","9.0237528559","0.00584450968301"
"302.0","9.05373210127","0.0111401304478"
"303.0","9.08371134663","0.00731619131079"
"304.0","9.113690592","0.00471966906264"
"305.0","9.14366983737","0.00262721958407"
"306.0","9.17364908274","0.00227226464228"
"307.0","9.20362832811","0.00319329857396"
"308.0","9.23360757348","0.00686871274859"
"309.0","9.26358681885","0.0124517316049"
"310.0","9.29356606421","0.00754515237428"
"311.0","9.32354530958","0.003129455353"
"312.0","9.35352455495","0.00156572203128"
"313.0","9.38350380032","0.000936926841647"
"314.0","9.41348304569","0.000627979195038"
"315.0","9.44346229106","0.00045342094255"
"316.0","9.47344153642","0.000344779944507"
"317.0","9.50342078179","0.000272283594214"
"318.0","9.53340002716","0.00022131359865"
"319.0","9.56337927253","0.000184000715648"
"320.0","9.5933585179","0.000155794423495"
"321.0","9.62333776327","0.000133908667644"
"322.0","9.65331700863","0.000116556476225"
"323.0","9.683296254","0.000102546632878"
"324.0","9.71327549937","9.10588739166e-05"
"325.0","9.74325474474","8.15125347326e-05"
"326.0","9.77323399011","7.34866490098e-05"
"327.0","9.80321323548","6.66696312717e-05"
"328.0","9.83319248085","6.08266184761e-05"
"329.0","9.86317172621","5.57777038858e-05"
"330.0","9.89315097158","5.13830862455e-05"
"331.0","9.92313021695","4.75327233576e-05"
"332.0","9.95310946232","4.4138987644e-05"
"333.0","9.98308870769","4.11313640048e-05"
"334.0","10.0130679531","3.84525631546e-05"
"335.0","10.0430471984","3.60556326956e-05"
"336.0","10.0730264438","3.39017823727e-05"
"337.0","10.1030056892","3.1958727792e-05"
"338.0","10.1329849345","3.01994154149e-05"
"339.0","10.1629641799","2.86010313074e-05"
"340.0","10.1929434253","2.71442234028e-05"
"341.0","10.2229226706","2.58124860773e-05"
"342.0","10.252901916","2.45916692919e-05"
"343.0","10.2828811614","2.34695841831e-05"
"344.0","10.3128604067","2.24356839529e-05"
"345.0","10.3428396521","2.14808040012e-05"
"346.0","10.3728188975","2.05969490111e-05"
"347.0","10.4027981428","1.97771174996e-05"
"348.0","10.4327773882","1.90151564567e-05"
"349.0","10.4627566336","1.83056402981e-05"
"350.0","10.492735879","1.7643769574e-05"
"351.0","10.5227151243","1.70252858234e-05"
"352.0","10.5526943697","1.64463996855e-05"
"353.0","10.5826736151","1.59037299559e-05"
"354.0","10.6126528604","1.53942517163e-05"
"355.0","10.6426321058","1.49152520213e-05"
"356.0","10.6726113512","1.44642919062e-05"
"357.0","10.7025905965","1.40391737037e-05"
"358.0","10.7325698419","1.36379128338e-05"
"359.0","10.7625490873","1.32587133816e-05"
"360.0","10.7925283326","1.28999468877e-05"
"361.0","10.822507578","1.25601338793e-05"
"362.0","10.8524868234","1.22379277406e-05"
"363.0","10.8824660687","1.19321005911e-05"
"364.0","10.9124453141","1.16415308894e-05"
"365.0","10.9424245595","1.1365192525e-05"
"366.0","10.9724038048","1.11021451977e-05"
"367.0","11.0023830502","1.0851525913e-05"
"368.0","11.0323622956","1.06125414468e-05"
"369.0","11.062341541","1.03844616565e-05"
"370.0","11.0923207863","1.016661353e-05"
"371.0","11.1223000317","9.9583758814e-06"
"372.0","11.1522792771","9.75917461376e-06"
"373.0","11.1822585224","9.56847848127e-06"
"374.0","11.2122377678","9.3857952905e-06"
"375.0","11.2422170132","9.21066849003e-06"
"376.0","11.2721962585","9.04267410343e-06"
"377.0","11.3021755039","8.88141796655e-06"
"378.0","11.3321547493","8.72653323513e-06"
"379.0","11.3621339946","8.5776781327e-06"
"380.0","11.39211324","8.43453391281e-06"
"381.0","11.4220924854","8.29680301234e-06"
"382.0","11.4520717307","8.16420737582e-06"
"383.0","11.4820509761","8.03648693276e-06"
"384.0","11.5120302215","7.91339821219e-06"
"385.0","11.5420094668","7.79471308059e-06"
"386.0","11.5719887122","7.6802175905e-06"
"387.0","11.6019679576","7.56971092918e-06"
"388.0","11.631947203","7.46300445719e-06"
"389.0","11.6619264483","7.35992082837e-06"
"390.0","11.6919056937","7.26029318338e-06"
"391.0","11.7218849391","7.16396440976e-06"
"392.0","11.7518641844","7.0707864625e-06"
"393.0","11.7818434298","6.98061973926e-06"
"394.0","11.8118226752","6.89333250551e-06"
"395.0","11.8418019205","6.80880036489e-06"
"396.0","11.8717811659","6.72690577089e-06"
"397.0","11.9017604113","6.64753757612e-06"
"398.0","11.9317396566","6.57059061593e-06"
"399.0","11.961718902","6.49596532342e-06"
"400.0","11.9916981474","6.42356737314e-06"
"401.0","12.0216773927","6.35330735103e-06"
"402.0","12.0516566381","6.28510044852e-06"
"403.0","12.0816358835","6.21886617866e-06"
"404.0","12.1116151288","6.15452811252e-06"
"405.0","12.1415943742","6.0920136343e-06"
"406.0","12.1715736196","6.03125371354e-06"
"407.0","12.201552865","5.97218269306e-06"
"408.0","12.2315321103","5.91473809159e-06"
"409.0","12.2615113557","5.85886041966e-06"
"410.0","12.2914906011","5.80449300798e-06"
"411.0","12.3214698464","5.75158184719e-06"
"412.0","12.3514490918","5.70007543821e-06"
"413.0","12.3814283372","5.64992465238e-06"
"414.0","12.4114075825","5.60108260062e-06"
"415.0","12.4413868279","5.55350451101e-06"
"416.0","12.4713660733","5.50714761418e-06"
"417.0","12.5013453186","5.46197103579e-06"
"418.0","12.531324564","5.41793569591e-06"
"419.0","12.5613038094","5.37500421444e-06"
"420.0","12.5912830547","5.33314082245e-06"
"421.0","12.6212623001","5.29231127883e-06"
"422.0","12.6512415455","5.25248279201e-06"
"423.0","12.6812207908","5.21362394631e-06"
"424.0","12.7112000362","5.1757046327e-06"
"425.0","12.7411792816","5.13869598354e-06"
"426.0","12.771158527","5.10257031123e-06"
"427.0","12.8011377723","5.06730105027e-06"
"428.0","12.8311170177","5.03286270275e-06"
"429.0","12.8610962631","4.99923078686e-06"
"430.0","12.8910755084","4.96638178832e-06"
"431.0","12.9210547538","4.93429311452e-06"
"432.0","12.9510339992","4.9029430512e-06"
"433.0","12.9810132445","4.87231072151e-06"
"434.0","13.0109924899","4.84237604729e-06"
"435.0","13.0409717353","4.81311971247e-06"
"436.0","13.0709509806","4.7845231284e-06"
"437.0","13.100930226","4.756568401e-06"
"438.0","13.1309094714","4.72923829978e-06"
"439.0","13.1608887167","4.70251622828e-06"
"440.0","13.1908679621","4.67638619623e-06"
"441.0","13.2208472075","4.65083279303e-06"
"442.0","13.2508264528","4.62584116264e-06"
"443.0","13.2808056982","4.60139697974e-06"
"444.0","13.3107849436","4.57748642709e-06"
"445.0","13.340764189","4.55409617402e-06"
"446.0","13.3707434343","4.53121335599e-06"
"447.0","13.4007226797","4.50882555518e-06"
"448.0","13.4307019251","4.486920782e-06"
"449.0","13.4606811704","4.46548745751e-06"
"450.0","13.4906604158","4.44451439671e-06"
"451.0","13.5206396612","4.42399079263e-06"
"452.0","13.5506189065","4.40390620112e-06"
"453.0","13.5805981519","4.38425052646e-06"
"454.0","13.6105773973","4.36501400757e-06"
"455.0","13.6405566426","4.34618720487e-06"
"456.0","13.670535888","4.32776098781e-06"
"457.0","13.7005151334","4.30972652288e-06"
"458.0","13.7304943787","4.29207526227e-06"
"459.0","13.7604736241","4.27479893298e-06"
"460.0","13.7904528695","4.25788952642e-06"
"461.0","13.8204321148","4.24133928852e-06"
"462.0","13.8504113602","4.22514071026e-06"
"463.0","13.8803906056","4.20928651858e-06"
"464.0","13.910369851","4.19376966778e-06"
"465.0","13.9403490963","4.17858333121e-06"
"466.0","13.9703283417","4.16372089337e-06"
"467.0","14.0003075871","4.14917594234e-06"
"468.0","14.0302868324","4.1349422625e-06"
"469.0","14.0602660778","4.12101382765e-06"
"470.0","14.0902453232","4.10738479433e-06"
"471.0","14.1202245685","4.09404949546e-06"
"472.0","14.1502038139","4.08100243426e-06"
"473.0","14.1801830593","4.06823827838e-06"
"474.0","14.2101623046","4.05575185435e-06"
"475.0","14.24014155","4.04353814217e-06"
"476.0","14.2701207954","4.03159227019e-06"
"477.0","14.3001000407","4.01990951014e-06"
"478.0","14.3300792861","4.00848527244e-06"
"479.0","14.3600585315","3.99731510162e-06"
"480.0","14.3900377768","3.98639467197e-06"
"481.0","14.4200170222","3.97571978334e-06"
"482.0","14.4499962676","3.96528635715e-06"
"483.0","14.479975513","3.95509043248e-06"
"484.0","14.5099547583","3.94512816238e-06"
"485.0","14.5399340037","3.93539581034e-06"
"486.0","14.5699132491","3.9258897468e-06"
"487.0","14.5998924944","3.91660644589e-06"
"488.0","14.6298717398","3.90754248228e-06"
"489.0","14.6598509852","3.89869452808e-06"
"490.0","14.6898302305","3.89005934998e-06"
"491.0","14.7198094759","3.88163380636e-06"
"492.0","14.7497887213","3.87341484465e-06"
"493.0","14.7797679666","3.86539949868e-06"
"494.0","14.809747212","3.85758488615e-06"
"495.0","14.8397264574","3.84996820628e-06"
"496.0","14.8697057027","3.84254673743e-06"
"497.0","14.8996849481","3.83531783485e-06"
"498.0","14.9296641935","3.8282789286e-06"
"499.0","14.9596434388","3.82142752136e-06"
"500.0","14.9896226842","3.81476118654e-06"
"501.0","15.0196019296","3.80827756628e-06"
"502.0","15.049581175","3.80197436961e-06"
"503.0","15.0795604203","3.79584937067e-06"
"504.0","15.1095396657","3.78990040697e-06"
"505.0","15.1395189111","3.78412537776e-06"
"506.0","15.1694981564","3.77852224239e-06"
"507.0","15.1994774018","3.77308901877e-06"
"508.0","15.2294566472","3.7678237819e-06"
"509.0","15.2594358925","3.76272466245e-06"
"510.0","15.2894151379","3.75778984531e-06"
"511.0","15.3193943833","3.75301756833e-06"
"512.0","15.3493736286","3.74840612098e-06"
"513.0","15.379352874","3.74395384315e-06"
"514.0","15.4093321194","3.7396591239e-06"
"515.0","15.4393113647","3.73552040039e-06"
"516.0","15.4692906101","3.73153615667e-06"
"517.0","15.4992698555","3.72770492268e-06"
"518.0","15.5292491008","3.72402527317e-06"
"519.0","15.5592283462","3.72049582674e-06"
"520.0","15.5892075916","3.71711524485e-06"
"521.0","15.619186837","3.7138822309e-06"
"522.0","15.6491660823","3.71079552934e-06"
"523.0","15.6791453277","3.7078539248e-06"
"524.0","15.7091245731","3.70505624127e-06"
"525.0","15.7391038184","3.70240134128e-06"
"526.0","15.7690830638","3.69988812516e-06"
"527.0","15.7990623092","3.69751553025e-06"
"528.0","15.8290415545","3.69528253023e-06"
"529.0","15.8590207999","3.69318813439e-06"
"530.0","15.8890000453","3.69123138701e-06"
"531.0","15.9189792906","3.68941136665e-06"
"532.0","15.948958536","3.68772718561e-06"
"533.0","15.9789377814","3.6861779893e-06"
"534.0","16.0089170267","3.68476295566e-06"
"535.0","16.0388962721","3.68348129463e-06"
"536.0","16.0688755175","3.68233224762e-06"
"537.0","16.0988547628","3.68131508698e-06"
"538.0","16.1288340082","3.68042911555e-06"
"539.0","16.1588132536","3.67967366617e-06"
"540.0","16.188792499","3.67904810123e-06"
"541.0","16.2187717443","3.67855181227e-06"
"542.0","16.2487509897","3.6781842195e-06"
"543.0","16.2787302351","3.67794477148e-06"
"544.0","16.3087094804","3.67783294471e-06"
"545.0","16.3386887258","3.67784824325e-06"
"546.0","16.3686679712","3.67799019843e-06"
"547.0","16.3986472165","3.67825836844e-06"
"548.0","16.4286264619","3.6786523381e-06"
"549.0","16.4586057073","3.67917171851e-06"
"550.0","16.4885849526","3.67981614677e-06"
"551.0","16.518564198","3.68058528574e-06"
"552.0","16.5485434434","3.68147882376e-06"
"553.0","16.5785226887","3.6824964744e-06"
"554.0","16.6085019341","3.68363797626e-06"
"555.0","16.6384811795","3.68490309273e-06"
"556.0","16.6684604248","3.68629161181e-06"
"557.0","16.6984396702","3.68780334592e-06"
"558.0","16.7284189156","3.68943813167e-06"
"559.0","16.758398161","3.69119582981e-06"
"560.0","16.7883774063","3.69307632494e-06"
"561.0","16.8183566517","3.69507952549e-06"
"562.0","16.8483358971","3.69720536352e-06"
"563.0","16.8783151424","3.69945379463e-06"
"564.0","16.9082943878","3.70182479785e-06"
"565.0","16.9382736332","3.70431837555e-06"
"566.0","16.9682528785","3.70693455336e-06"
"567.0","16.9982321239","3.70967338009e-06"
"568.0","17.0282113693","3.71253492768e-06"
