"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"600.0","0.50462899062148792","0.50462899062148803","0.50462899062148814","1.6165156738488283e-19","0.0","-3.3086393864784085e-19"
"610.0","0.49637325751269473","0.49637325751269473","0.49637325751269501","1.5899969943534692e-19","0.0","-3.2545917386333286e-19"
"620.0","0.48838304721330422","0.48838304721330433","0.48838304721330444","1.5643346704917145e-19","0.0","-3.2022784969517594e-19"
"630.0","0.48064576439664825","0.4806457643966483","0.48064576439664841","1.5394878633996921e-19","0.0","-3.1516176314075921e-19"
"640.0","0.47314959727237332","0.47314959727237349","0.47314959727237355","1.5154182915202448e-19","0.0","-3.1025321961784162e-19"
"650.0","0.46588345764166011","0.46588345764166011","0.46588345764166017","1.4920900334167229e-19","0.0","-3.0549499423897136e-19"
"660.0","0.45883692636848411","0.45883692636848417","0.45883692636848422","1.4694693485649272e-19","0.0","-3.0088029656680213e-19"
"670.0","0.45200020370494076","0.45200020370494082","0.45200020370494093","1.4475245142386469e-19","0.0","-2.964027384911672e-19"
"680.0","0.44536406397422679","0.44536406397422673","0.44536406397422684","1.4262256768261809e-19","0.0","-2.9205630491060156e-19"
"690.0","0.43891981417204834","0.43891981417204828","0.43891981417204856","1.4055447161095278e-19","0.0","-2.8783532693708837e-19"
"700.0","0.43265925609706657","0.43265925609706662","0.43265925609706674","1.3854551212056006e-19","0.0","-2.8373445737471011e-19"
"710.0","0.42657465166455705","0.4265746516645571","0.42657465166455721","1.3659318770165176e-19","0.0","-2.797486482504772e-19"
"720.0","0.42065869109562626","0.4206586910956262","0.42065869109562642","1.3469513601643492e-19","0.0","-2.7587313020000482e-19"
"730.0","0.41490446370784451","0.41490446370784445","0.41490446370784462","1.3284912434980684e-19","0.0","-2.7210339353205946e-19"
"740.0","0.40930543106259171","0.40930543106259176","0.40930543106259187","1.3105304083600572e-19","0.0","-2.6843517081479872e-19"
"750.0","0.40385540225035305","0.40385540225035294","0.40385540225035316","1.2930488638857748e-19","0.0","-2.6486442084308904e-19"
"760.0","0.39854851111809247","0.39854851111809242","0.39854851111809259","1.2760276726873582e-19","0.0","-2.6138731386094183e-19"
"770.0","0.39337919526307835","0.39337919526307835","0.39337919526307852","1.2594488823394053e-19","0.0","-2.5800021792604175e-19"
"780.0","0.38834217663541853","0.38834217663541848","0.3883421766354187","1.2432954621448892e-19","0.0","-2.5469968631481876e-19"
"790.0","0.38343244360747503","0.38343244360747514","0.38343244360747514","1.227551244712539e-19","0.0","-2.5148244587667174e-19"
"800.0","0.37864523438242248","0.37864523438242254","0.37864523438242276","1.2122008719236232e-19","0.0","-2.483453862550671e-19"
"810.0","0.37397602162675253","0.37397602162675248","0.37397602162675264","1.19722974490794e-19","0.0","-2.4528554990116837e-19"
"820.0","0.36942049822273498","0.36942049822273487","0.36942049822273504","1.1826239776862762e-19","0.0","-2.4230012281295343e-19"
"830.0","0.36497456404679623","0.36497456404679635","0.36497456404679651","1.1683703541693678e-19","0.0","-2.3938642593910041e-19"
"840.0","0.3606343136886897","0.3606343136886897","0.36063431368868987","1.1544562882331525e-19","0.0","-2.3654190719270733e-19"
"850.0","0.35639602503432333","0.35639602503432333","0.35639602503432338","1.1408697866165075e-19","0.0","-2.3376413402498398e-19"
"860.0","0.35225614864223004","0.35225614864222998","0.35225614864223015","1.1275994144113627e-19","0.0","-2.3105078651368876e-19"
"870.0","0.34821129785008709","0.34821129785008709","0.34821129785008725","1.1146342629361804e-19","0.0","-2.2839965092520805e-19"
"880.0","0.34425823955344581","0.34425823955344581","0.34425823955344598","1.1019639198029188e-19","0.0","-2.258086137128619e-19"
"890.0","0.34039388560400569","0.34039388560400574","0.34039388560400585","1.0895784410046964e-19","0.0","-2.2327565591736295e-19"
"900.0","0.33661528477942404","0.33661528477942398","0.3366152847794241","1.0774683248668102e-19","0.0","-2.20798847938368e-19"
"910.0","0.33291961528087183","0.33291961528087183","0.33291961528087199","1.0656244877172856e-19","0.0","-2.1837634464877765e-19"
"920.0","0.32930417771831882","0.32930417771831888","0.32930417771831894","1.0540382411462729e-19","0.0","-2.1600638082585388e-19"
"930.0","0.32576638854696671","0.32576638854696666","0.32576638854696682","1.0427012707343322e-19","0.0","-2.1368726687548296e-19"
"940.0","0.32230377392136322","0.32230377392136322","0.32230377392136333","1.0316056161400486e-19","0.0","-2.1141738482787176e-19"
"950.0","0.31891396393650684","0.31891396393650684","0.31891396393650689","1.0207436524467502e-19","0.0","-2.0919518458481542e-19"
"960.0","0.31559468722784068","0.31559468722784068","0.3155946872278409","1.0101080726763829e-19","0.0","-2.0701918040029125e-19"
"970.0","0.31234376590430146","0.31234376590430146","0.31234376590430168","9.9969187138614683e-20","0.0","-2.0488794757764308e-19"
"980.0","0.30915911079072478","0.30915911079072478","0.30915911079072489","9.8948832927059321e-20","0.0","-2.0280011936797321e-19"
"990.0","0.30603871695779011","0.30603871695779011","0.30603871695779017","9.7949099869778404e-20","0.0","-2.0075438405559872e-19"
"1000.0","0.30298065951945335","0.30298065951945335","0.30298065951945347","9.6969369011425194e-20","0.0","-1.98749482217545e-19"
