"v / cm^-1","I_Norm / AU"
"-404.34615","2.44301820275e-06"
"-403.84615","2.44763580586e-06"
"-403.34615","2.45226760518e-06"
"-402.84615","2.45691366017e-06"
"-402.34615","2.46157403057e-06"
"-401.84615","2.46624877645e-06"
"-401.34615","2.47093795821e-06"
"-400.84615","2.47564163654e-06"
"-400.34615","2.48035987248e-06"
"-399.84615","2.48509272739e-06"
"-399.34615","2.48984026293e-06"
"-398.84615","2.49460254112e-06"
"-398.34615","2.4993796243e-06"
"-397.84615","2.50417157514e-06"
"-397.34615","2.50897845664e-06"
"-396.84615","2.51380033214e-06"
"-396.34615","2.51863726533e-06"
"-395.84615","2.52348932021e-06"
"-395.34615","2.52835656117e-06"
"-394.84615","2.53323905291e-06"
"-394.34615","2.53813686048e-06"
"-393.84615","2.5430500493e-06"
"-393.34615","2.54797868513e-06"
"-392.84615","2.55292283407e-06"
"-392.34615","2.5578825626e-06"
"-391.84615","2.56285793755e-06"
"-391.34615","2.56784902612e-06"
"-390.84615","2.57285589586e-06"
"-390.34615","2.57787861468e-06"
"-389.84615","2.58291725089e-06"
"-389.34615","2.58797187314e-06"
"-388.84615","2.59304255047e-06"
"-388.34615","2.59812935229e-06"
"-387.84615","2.60323234839e-06"
"-387.34615","2.60835160893e-06"
"-386.84615","2.61348720449e-06"
"-386.34615","2.61863920598e-06"
"-385.84615","2.62380768475e-06"
"-385.34615","2.62899271251e-06"
"-384.84615","2.63419436137e-06"
"-384.34615","2.63941270384e-06"
"-383.84615","2.64464781284e-06"
"-383.34615","2.64989976167e-06"
"-382.84615","2.65516862404e-06"
"-382.34615","2.66045447408e-06"
"-381.84615","2.66575738631e-06"
"-381.34615","2.67107743568e-06"
"-380.84615","2.67641469755e-06"
"-380.34615","2.68176924769e-06"
"-379.84615","2.68714116229e-06"
"-379.34615","2.69253051799e-06"
"-378.84615","2.69793739182e-06"
"-378.34615","2.70336186125e-06"
"-377.84615","2.7088040042e-06"
"-377.34615","2.71426389901e-06"
"-376.84615","2.71974162446e-06"
"-376.34615","2.72523725976e-06"
"-375.84615","2.73075088459e-06"
"-375.34615","2.73628257905e-06"
"-374.84615","2.74183242371e-06"
"-374.34615","2.74740049958e-06"
"-373.84615","2.75298688813e-06"
"-373.34615","2.75859167129e-06"
"-372.84615","2.76421493145e-06"
"-372.34615","2.76985675147e-06"
"-371.84615","2.77551721467e-06"
"-371.34615","2.78119640486e-06"
"-370.84615","2.7868944063e-06"
"-370.34615","2.79261130374e-06"
"-369.84615","2.79834718241e-06"
"-369.34615","2.80410212804e-06"
"-368.84615","2.80987622683e-06"
"-368.34615","2.81566956546e-06"
