"v / cm^-1","I_Norm / AU"
"-387.34615","2.01359947573e-06"
"-386.84615","2.0176098615e-06"
"-386.34615","2.02163381427e-06"
"-385.84615","2.02567139707e-06"
"-385.34615","2.02972267327e-06"
"-384.84615","2.03378770662e-06"
"-384.34615","2.03786656125e-06"
"-383.84615","2.04195930165e-06"
"-383.34615","2.04606599272e-06"
"-382.84615","2.05018669971e-06"
"-382.34615","2.05432148827e-06"
"-381.84615","2.05847042445e-06"
"-381.34615","2.06263357467e-06"
"-380.84615","2.06681100576e-06"
"-380.34615","2.07100278492e-06"
"-379.84615","2.07520897979e-06"
"-379.34615","2.07942965837e-06"
"-378.84615","2.08366488909e-06"
"-378.34615","2.08791474079e-06"
"-377.84615","2.09217928271e-06"
"-377.34615","2.0964585845e-06"
"-376.84615","2.10075271623e-06"
"-376.34615","2.10506174841e-06"
"-375.84615","2.10938575194e-06"
"-375.34615","2.11372479818e-06"
"-374.84615","2.11807895887e-06"
"-374.34615","2.12244830624e-06"
"-373.84615","2.12683291292e-06"
"-373.34615","2.13123285198e-06"
"-372.84615","2.13564819694e-06"
"-372.34615","2.14007902176e-06"
"-371.84615","2.14452540085e-06"
"-371.34615","2.14898740907e-06"
"-370.84615","2.15346512174e-06"
"-370.34615","2.15795861463e-06"
"-369.84615","2.16246796397e-06"
"-369.34615","2.16699324647e-06"
"-368.84615","2.17153453928e-06"
"-368.34615","2.17609192005e-06"
"-367.84615","2.18066546689e-06"
"-367.34615","2.1852552584e-06"
"-366.84615","2.18986137364e-06"
"-366.34615","2.19448389217e-06"
"-365.84615","2.19912289404e-06"
"-365.34615","2.20377845979e-06"
"-364.84615","2.20845067047e-06"
"-364.34615","2.21313960759e-06"
"-363.84615","2.21784535321e-06"
"-363.34615","2.22256798987e-06"
"-362.84615","2.22730760064e-06"
"-362.34615","2.23206426908e-06"
"-361.84615","2.23683807929e-06"
"-361.34615","2.24162911588e-06"
"-360.84615","2.24643746401e-06"
"-360.34615","2.25126320933e-06"
"-359.84615","2.25610643807e-06"
"-359.34615","2.26096723696e-06"
"-358.84615","2.2658456933e-06"
"-358.34615","2.27074189492e-06"
"-357.84615","2.27565593021e-06"
"-357.34615","2.28058788811e-06"
"-356.84615","2.28553785813e-06"
"-356.34615","2.29050593033e-06"
"-355.84615","2.29549219535e-06"
"-355.34615","2.30049674438e-06"
"-354.84615","2.30551966922e-06"
"-354.34615","2.31056106223e-06"
"-353.84615","2.31562101635e-06"
"-353.34615","2.32069962512e-06"
"-352.84615","2.32579698268e-06"
"-352.34615","2.33091318376e-06"
"-351.84615","2.33604832369e-06"
"-351.34615","2.34120249842e-06"
"-350.84615","2.3463758045e-06"
"-350.34615","2.35156833911e-06"
"-349.84615","2.35678020005e-06"
"-349.34615","2.36201148573e-06"
"-348.84615","2.36726229522e-06"
"-348.34615","2.3725327282e-06"
"-347.84615","2.37782288502e-06"
"-347.34615","2.38313286664e-06"
"-346.84615","2.38846277471e-06"
"-346.34615","2.39381271151e-06"
"-345.84615","2.39918277999e-06"
"-345.34615","2.40457308379e-06"
"-344.84615","2.40998372717e-06"
"-344.34615","2.41541481512e-06"
"-343.84615","2.42086645329e-06"
"-343.34615","2.42633874801e-06"
"-342.84615","2.43183180632e-06"
"-342.34615","2.43734573596e-06"
"-341.84615","2.44288064535e-06"
"-341.34615","2.44843664366e-06"
"-340.84615","2.45401384074e-06"
"-340.34615","2.45961234718e-06"
"-339.84615","2.46523227429e-06"
"-339.34615","2.47087373412e-06"
"-338.84615","2.47653683945e-06"
"-338.34615","2.48222170381e-06"
"-337.84615","2.48792844148e-06"
"-337.34615","2.49365716749e-06"
"-336.84615","2.49940799766e-06"
"-336.34615","2.50518104854e-06"
"-335.84615","2.51097643747e-06"
"-335.34615","2.51679428259e-06"
"-334.84615","2.5226347028e-06"
"-334.34615","2.5284978178e-06"
"-333.84615","2.53438374811e-06"
"-333.34615","2.54029261503e-06"
"-332.84615","2.54622454069e-06"
"-332.34615","2.55217964803e-06"
"-331.84615","2.55815806082e-06"
"-331.34615","2.56415990367e-06"
"-330.84615","2.57018530202e-06"
"-330.34615","2.57623438215e-06"
"-329.84615","2.58230727123e-06"
"-329.34615","2.58840409723e-06"
"-328.84615","2.59452498904e-06"
"-328.34615","2.60067007641e-06"
"-327.84615","2.60683948995e-06"
"-327.34615","2.61303336119e-06"
"-326.84615","2.61925182254e-06"
"-326.34615","2.6254950073e-06"
"-325.84615","2.63176304972e-06"
"-325.34615","2.63805608493e-06"
"-324.84615","2.64437424901e-06"
"-324.34615","2.65071767895e-06"
"-323.84615","2.65708651271e-06"
"-323.34615","2.66348088918e-06"
"-322.84615","2.66990094822e-06"
"-322.34615","2.67634683063e-06"
"-321.84615","2.68281867822e-06"
"-321.34615","2.68931663375e-06"
"-320.84615","2.69584084098e-06"
"-320.34615","2.70239144468e-06"
"-319.84615","2.7089685906e-06"
"-319.34615","2.71557242553e-06"
"-318.84615","2.72220309727e-06"
"-318.34615","2.72886075465e-06"
"-317.84615","2.73554554755e-06"
"-317.34615","2.74225762688e-06"
"-316.84615","2.74899714464e-06"
"-316.34615","2.75576425386e-06"
"-315.84615","2.76255910867e-06"
"-315.34615","2.76938186427e-06"
"-314.84615","2.77623267698e-06"
"-314.34615","2.78311170419e-06"
"-313.84615","2.79001910442e-06"
"-313.34615","2.79695503732e-06"
"-312.84615","2.80391966365e-06"
"-312.34615","2.81091314534e-06"
"-311.84615","2.81793564544e-06"
"-311.34615","2.82498732818e-06"
"-310.84615","2.83206835896e-06"
"-310.34615","2.83917890436e-06"
"-309.84615","2.84631913215e-06"
"-309.34615","2.8534892113e-06"
"-308.84615","2.860689312e-06"
"-308.34615","2.86791960565e-06"
"-307.84615","2.8751802649e-06"
"-307.34615","2.88247146362e-06"
"-306.84615","2.88979337695e-06"
"-306.34615","2.89714618131e-06"
"-305.84615","2.90453005436e-06"
"-305.34615","2.91194517508e-06"
"-304.84615","2.91939172374e-06"
"-304.34615","2.92686988191e-06"
"-303.84615","2.93437983249e-06"
"-303.34615","2.94192175972e-06"
"-302.84615","2.94949584917e-06"
"-302.34615","2.95710228778e-06"
"-301.84615","2.96474126385e-06"
"-301.34615","2.97241296708e-06"
"-300.84615","2.98011758853e-06"
"-300.34615","2.98785532069e-06"
"-299.84615","2.99562635747e-06"
"-299.34615","3.00343089419e-06"
"-298.84615","3.01126912764e-06"
"-298.34615","3.01914125605e-06"
"-297.84615","3.02704747911e-06"
"-297.34615","3.03498799802e-06"
"-296.84615","3.04296301545e-06"
"-296.34615","3.05097273559e-06"
"-295.84615","3.05901736417e-06"
"-295.34615","3.06709710841e-06"
"-294.84615","3.07521217713e-06"
"-294.34615","3.08336278069e-06"
"-293.84615","3.09154913102e-06"
"-293.34615","3.09977144166e-06"
"-292.84615","3.10802992776e-06"
"-292.34615","3.11632480606e-06"
"-291.84615","3.12465629499e-06"
"-291.34615","3.13302461457e-06"
"-290.84615","3.14142998654e-06"
"-290.34615","3.14987263429e-06"
"-289.84615","3.1583527829e-06"
"-289.34615","3.1668706592e-06"
"-288.84615","3.17542649172e-06"
"-288.34615","3.18402051073e-06"
"-287.84615","3.19265294827e-06"
"-287.34615","3.20132403817e-06"
"-286.84615","3.21003401603e-06"
"-286.34615","3.21878311926e-06"
"-285.84615","3.22757158712e-06"
"-285.34615","3.23639966069e-06"
"-284.84615","3.24526758292e-06"
"-284.34615","3.25417559863e-06"
"-283.84615","3.26312395454e-06"
"-283.34615","3.27211289929e-06"
"-282.84615","3.28114268343e-06"
"-282.34615","3.29021355949e-06"
"-281.84615","3.29932578193e-06"
"-281.34615","3.30847960722e-06"
"-280.84615","3.31767529383e-06"
"-280.34615","3.32691310226e-06"
