"v / cm^-1","I_Norm / AU"
"-454.84615","2.39220368989e-06"
"-454.34615","2.39632398533e-06"
"-453.84615","2.40045571864e-06"
"-453.34615","2.40459893291e-06"
"-452.84615","2.40875367145e-06"
"-452.34615","2.41291997777e-06"
"-451.84615","2.41709789558e-06"
"-451.34615","2.42128746879e-06"
"-450.84615","2.42548874155e-06"
"-450.34615","2.42970175818e-06"
"-449.84615","2.43392656324e-06"
"-449.34615","2.4381632015e-06"
"-448.84615","2.44241171793e-06"
"-448.34615","2.44667215772e-06"
"-447.84615","2.45094456628e-06"
"-447.34615","2.45522898924e-06"
"-446.84615","2.45952547245e-06"
"-446.34615","2.46383406197e-06"
"-445.84615","2.46815480408e-06"
"-445.34615","2.47248774529e-06"
"-444.84615","2.47683293235e-06"
"-444.34615","2.4811904122e-06"
"-443.84615","2.48556023202e-06"
"-443.34615","2.48994243924e-06"
"-442.84615","2.49433708149e-06"
"-442.34615","2.49874420665e-06"
"-441.84615","2.50316386281e-06"
"-441.34615","2.50759609832e-06"
"-440.84615","2.51204096174e-06"
"-440.34615","2.51649850189e-06"
"-439.84615","2.5209687678e-06"
"-439.34615","2.52545180876e-06"
"-438.84615","2.5299476743e-06"
"-438.34615","2.53445641417e-06"
"-437.84615","2.53897807838e-06"
"-437.34615","2.54351271719e-06"
"-436.84615","2.54806038108e-06"
"-436.34615","2.55262112082e-06"
"-435.84615","2.55719498738e-06"
"-435.34615","2.56178203201e-06"
"-434.84615","2.56638230621e-06"
"-434.34615","2.57099586171e-06"
"-433.84615","2.57562275054e-06"
"-433.34615","2.58026302493e-06"
"-432.84615","2.58491673742e-06"
"-432.34615","2.58958394076e-06"
"-431.84615","2.59426468801e-06"
"-431.34615","2.59895903245e-06"
"-430.84615","2.60366702764e-06"
"-430.34615","2.60838872742e-06"
"-429.84615","2.61312418587e-06"
"-429.34615","2.61787345736e-06"
"-428.84615","2.62263659653e-06"
"-428.34615","2.62741365826e-06"
"-427.84615","2.63220469775e-06"
"-427.34615","2.63700977043e-06"
"-426.84615","2.64182893205e-06"
"-426.34615","2.64666223861e-06"
"-425.84615","2.65150974639e-06"
"-425.34615","2.65637151196e-06"
"-424.84615","2.66124759218e-06"
"-424.34615","2.66613804418e-06"
"-423.84615","2.67104292538e-06"
"-423.34615","2.67596229351e-06"
"-422.84615","2.68089620655e-06"
"-422.34615","2.6858447228e-06"
"-421.84615","2.69080790086e-06"
"-421.34615","2.69578579961e-06"
"-420.84615","2.70077847822e-06"
"-420.34615","2.70578599618e-06"
"-419.84615","2.71080841326e-06"
"-419.34615","2.71584578956e-06"
"-418.84615","2.72089818547e-06"
"-418.34615","2.72596566166e-06"
"-417.84615","2.73104827916e-06"
"-417.34615","2.73614609927e-06"
"-416.84615","2.74125918362e-06"
"-416.34615","2.74638759416e-06"
"-415.84615","2.75153139313e-06"
"-415.34615","2.75669064311e-06"
"-414.84615","2.76186540699e-06"
"-414.34615","2.767055748e-06"
"-413.84615","2.77226172966e-06"
"-413.34615","2.77748341586e-06"
"-412.84615","2.78272087077e-06"
"-412.34615","2.78797415893e-06"
"-411.84615","2.79324334519e-06"
"-411.34615","2.79852849474e-06"
"-410.84615","2.80382967311e-06"
"-410.34615","2.80914694615e-06"
"-409.84615","2.81448038008e-06"
"-409.34615","2.81983004144e-06"
"-408.84615","2.82519599712e-06"
"-408.34615","2.83057831435e-06"
"-407.84615","2.83597706074e-06"
"-407.34615","2.8413923042e-06"
"-406.84615","2.84682411304e-06"
"-406.34615","2.85227255591e-06"
"-405.84615","2.85773770179e-06"
"-405.34615","2.86321962007e-06"
"-404.84615","2.86871838046e-06"
"-404.34615","2.87423405305e-06"
"-403.84615","2.87976670831e-06"
"-403.34615","2.88531641706e-06"
"-402.84615","2.89088325049e-06"
"-402.34615","2.89646728018e-06"
"-401.84615","2.90206857807e-06"
"-401.34615","2.9076872165e-06"
"-400.84615","2.91332326816e-06"
"-400.34615","2.91897680615e-06"
"-399.84615","2.92464790395e-06"
"-399.34615","2.93033663541e-06"
"-398.84615","2.9360430748e-06"
"-398.34615","2.94176729676e-06"
"-397.84615","2.94750937633e-06"
"-397.34615","2.95326938895e-06"
"-396.84615","2.95904741047e-06"
"-396.34615","2.96484351714e-06"
"-395.84615","2.97065778559e-06"
"-395.34615","2.9764902929e-06"
"-394.84615","2.98234111654e-06"
"-394.34615","2.98821033438e-06"
"-393.84615","2.99409802474e-06"
"-393.34615","3.00000426632e-06"
"-392.84615","3.00592913827e-06"
"-392.34615","3.01187272016e-06"
"-391.84615","3.01783509199e-06"
"-391.34615","3.02381633416e-06"
"-390.84615","3.02981652755e-06"
"-390.34615","3.03583575344e-06"
"-389.84615","3.04187409355e-06"
"-389.34615","3.04793163008e-06"
"-388.84615","3.05400844562e-06"
"-388.34615","3.06010462324e-06"
"-387.84615","3.06622024645e-06"
"-387.34615","3.07235539922e-06"
"-386.84615","3.07851016597e-06"
"-386.34615","3.08468463158e-06"
"-385.84615","3.09087888139e-06"
"-385.34615","3.09709300121e-06"
"-384.84615","3.10332707731e-06"
"-384.34615","3.10958119643e-06"
"-383.84615","3.1158554458e-06"
"-383.34615","3.12214991311e-06"
"-382.84615","3.12846468653e-06"
"-382.34615","3.13479985474e-06"
"-381.84615","3.14115550687e-06"
"-381.34615","3.14753173256e-06"
"-380.84615","3.15392862194e-06"
"-380.34615","3.16034626564e-06"
"-379.84615","3.16678475478e-06"
"-379.34615","3.17324418099e-06"
"-378.84615","3.17972463641e-06"
"-378.34615","3.18622621368e-06"
"-377.84615","3.19274900596e-06"
"-377.34615","3.19929310693e-06"
"-376.84615","3.20585861077e-06"
"-376.34615","3.21244561221e-06"
"-375.84615","3.21905420648e-06"
"-375.34615","3.22568448938e-06"
"-374.84615","3.2323365572e-06"
"-374.34615","3.2390105068e-06"
"-373.84615","3.24570643555e-06"
"-373.34615","3.2524244414e-06"
"-372.84615","3.25916462283e-06"
"-372.34615","3.26592707886e-06"
"-371.84615","3.2727119091e-06"
"-371.34615","3.27951921369e-06"
"-370.84615","3.28634909334e-06"
"-370.34615","3.29320164933e-06"
"-369.84615","3.30007698352e-06"
"-369.34615","3.30697519833e-06"
"-368.84615","3.31389639678e-06"
"-368.34615","3.32084068244e-06"
"-367.84615","3.32780815949e-06"
"-367.34615","3.33479893271e-06"
"-366.84615","3.34181310745e-06"
"-366.34615","3.34885078967e-06"
"-365.84615","3.35591208595e-06"
"-365.34615","3.36299710344e-06"
"-364.84615","3.37010594993e-06"
"-364.34615","3.37723873383e-06"
"-363.84615","3.38439556414e-06"
"-363.34615","3.39157655052e-06"
"-362.84615","3.39878180323e-06"
"-362.34615","3.40601143318e-06"
"-361.84615","3.41326555191e-06"
"-361.34615","3.42054427159e-06"
"-360.84615","3.42784770507e-06"
"-360.34615","3.43517596582e-06"
"-359.84615","3.44252916797e-06"
"-359.34615","3.44990742631e-06"
"-358.84615","3.45731085631e-06"
"-358.34615","3.4647395741e-06"
"-357.84615","3.47219369646e-06"
"-357.34615","3.47967334089e-06"
"-356.84615","3.48717862554e-06"
"-356.34615","3.49470966926e-06"
"-355.84615","3.50226659159e-06"
"-355.34615","3.50984951278e-06"
"-354.84615","3.51745855377e-06"
"-354.34615","3.52509383619e-06"
"-353.84615","3.53275548242e-06"
"-353.34615","3.54044361553e-06"
"-352.84615","3.54815835933e-06"
"-352.34615","3.55589983834e-06"
"-351.84615","3.56366817782e-06"
"-351.34615","3.57146350377e-06"
"-350.84615","3.57928594293e-06"
"-350.34615","3.58713562279e-06"
"-349.84615","3.5950126716e-06"
"-349.34615","3.60291721836e-06"
"-348.84615","3.61084939282e-06"
"-348.34615","3.61880932554e-06"
"-347.84615","3.62679714783e-06"
"-347.34615","3.63481299176e-06"
"-346.84615","3.64285699023e-06"
"-346.34615","3.65092927691e-06"
"-345.84615","3.65902998626e-06"
"-345.34615","3.66715925356e-06"
"-344.84615","3.67531721489e-06"
"-344.34615","3.68350400715e-06"
"-343.84615","3.69171976805e-06"
"-343.34615","3.69996463615e-06"
"-342.84615","3.70823875082e-06"
"-342.34615","3.71654225227e-06"
"-341.84615","3.72487528157e-06"
"-341.34615","3.73323798064e-06"
"-340.84615","3.74163049224e-06"
"-340.34615","3.75005296001e-06"
"-339.84615","3.75850552846e-06"
"-339.34615","3.76698834296e-06"
"-338.84615","3.77550154978e-06"
"-338.34615","3.78404529608e-06"
"-337.84615","3.7926197299e-06"
"-337.34615","3.80122500019e-06"
"-336.84615","3.80986125682e-06"
"-336.34615","3.81852865056e-06"
"-335.84615","3.8272273331e-06"
"-335.34615","3.83595745708e-06"
"-334.84615","3.84471917605e-06"
"-334.34615","3.85351264453e-06"
"-333.84615","3.86233801797e-06"
"-333.34615","3.87119545278e-06"
"-332.84615","3.88008510634e-06"
"-332.34615","3.88900713699e-06"
"-331.84615","3.89796170407e-06"
"-331.34615","3.90694896788e-06"
"-330.84615","3.91596908973e-06"
"-330.34615","3.92502223193e-06"
"-329.84615","3.93410855778e-06"
"-329.34615","3.94322823163e-06"
"-328.84615","3.95238141881e-06"
"-328.34615","3.96156828571e-06"
"-327.84615","3.97078899976e-06"
"-327.34615","3.98004372942e-06"
"-326.84615","3.98933264421e-06"
"-326.34615","3.99865591472e-06"
"-325.84615","4.00801371259e-06"
"-325.34615","4.01740621057e-06"
"-324.84615","4.02683358247e-06"
"-324.34615","4.0362960032e-06"
"-323.84615","4.04579364878e-06"
"-323.34615","4.05532669634e-06"
"-322.84615","4.06489532412e-06"
"-322.34615","4.07449971151e-06"
"-321.84615","4.084140039e-06"
"-321.34615","4.09381648826e-06"
"-320.84615","4.10352924211e-06"
"-320.34615","4.11327848452e-06"
"-319.84615","4.12306440063e-06"
"-319.34615","4.13288717678e-06"
"-318.84615","4.14274700048e-06"
"-318.34615","4.15264406045e-06"
"-317.84615","4.16257854662e-06"
"-317.34615","4.17255065014e-06"
"-316.84615","4.18256056338e-06"
"-316.34615","4.19260847994e-06"
"-315.84615","4.20269459469e-06"
"-315.34615","4.21281910373e-06"
"-314.84615","4.22298220444e-06"
"-314.34615","4.23318409548e-06"
"-313.84615","4.24342497678e-06"
"-313.34615","4.25370504959e-06"
"-312.84615","4.26402451643e-06"
"-312.34615","4.27438358117e-06"
"-311.84615","4.284782449e-06"
"-311.34615","4.29522132642e-06"
"-310.84615","4.30570042132e-06"
"-310.34615","4.31621994291e-06"
"-309.84615","4.32678010178e-06"
"-309.34615","4.33738110992e-06"
"-308.84615","4.34802318068e-06"
"-308.34615","4.35870652882e-06"
"-307.84615","4.36943137053e-06"
"-307.34615","4.38019792341e-06"
"-306.84615","4.39100640648e-06"
"-306.34615","4.40185704024e-06"
"-305.84615","4.41275004661e-06"
"-305.34615","4.42368564902e-06"
"-304.84615","4.43466407234e-06"
"-304.34615","4.44568554296e-06"
"-303.84615","4.45675028877e-06"
"-303.34615","4.46785853917e-06"
"-302.84615","4.47901052509e-06"
"-302.34615","4.49020647901e-06"
"-301.84615","4.50144663496e-06"
"-301.34615","4.51273122853e-06"
"-300.84615","4.5240604969e-06"
"-300.34615","4.53543467883e-06"
"-299.84615","4.54685401468e-06"
"-299.34615","4.55831874646e-06"
"-298.84615","4.56982911777e-06"
"-298.34615","4.58138537388e-06"
"-297.84615","4.5929877617e-06"
"-297.34615","4.60463652983e-06"
"-296.84615","4.61633192855e-06"
"-296.34615","4.62807420981e-06"
