"v / cm^-1","I_Norm / AU"
"-400.84615","1.47831404439e-06"
"-400.34615","1.48048316313e-06"
"-399.84615","1.48265866704e-06"
"-399.34615","1.48484058316e-06"
"-398.84615","1.48702893868e-06"
"-398.34615","1.48922376094e-06"
"-397.84615","1.49142507743e-06"
"-397.34615","1.49363291578e-06"
"-396.84615","1.49584730379e-06"
"-396.34615","1.49806826939e-06"
"-395.84615","1.50029584067e-06"
"-395.34615","1.50253004588e-06"
"-394.84615","1.50477091341e-06"
"-394.34615","1.50701847183e-06"
"-393.84615","1.50927274984e-06"
"-393.34615","1.51153377631e-06"
"-392.84615","1.51380158026e-06"
"-392.34615","1.51607619089e-06"
"-391.84615","1.51835763755e-06"
"-391.34615","1.52064594974e-06"
"-390.84615","1.52294115713e-06"
"-390.34615","1.52524328956e-06"
"-389.84615","1.52755237704e-06"
"-389.34615","1.52986844973e-06"
"-388.84615","1.53219153796e-06"
"-388.34615","1.53452167224e-06"
"-387.84615","1.53685888324e-06"
"-387.34615","1.53920320181e-06"
"-386.84615","1.54155465895e-06"
"-386.34615","1.54391328587e-06"
"-385.84615","1.54627911391e-06"
"-385.34615","1.54865217463e-06"
"-384.84615","1.55103249973e-06"
"-384.34615","1.5534201211e-06"
"-383.84615","1.55581507083e-06"
"-383.34615","1.55821738115e-06"
"-382.84615","1.5606270845e-06"
"-382.34615","1.5630442135e-06"
"-381.84615","1.56546880094e-06"
"-381.34615","1.56790087982e-06"
"-380.84615","1.5703404833e-06"
"-380.34615","1.57278764474e-06"
"-379.84615","1.57524239768e-06"
"-379.34615","1.57770477587e-06"
"-378.84615","1.58017481324e-06"
"-378.34615","1.5826525439e-06"
"-377.84615","1.58513800217e-06"
"-377.34615","1.58763122258e-06"
"-376.84615","1.59013223981e-06"
"-376.34615","1.59264108879e-06"
"-375.84615","1.59515780462e-06"
"-375.34615","1.5976824226e-06"
"-374.84615","1.60021497825e-06"
"-374.34615","1.60275550728e-06"
"-373.84615","1.60530404562e-06"
"-373.34615","1.60786062938e-06"
"-372.84615","1.6104252949e-06"
"-372.34615","1.61299807873e-06"
"-371.84615","1.61557901762e-06"
"-371.34615","1.61816814854e-06"
"-370.84615","1.62076550867e-06"
"-370.34615","1.6233711354e-06"
"-369.84615","1.62598506636e-06"
"-369.34615","1.62860733937e-06"
"-368.84615","1.63123799249e-06"
"-368.34615","1.63387706399e-06"
"-367.84615","1.63652459238e-06"
"-367.34615","1.63918061636e-06"
"-366.84615","1.64184517489e-06"
"-366.34615","1.64451830716e-06"
"-365.84615","1.64720005255e-06"
"-365.34615","1.64989045072e-06"
"-364.84615","1.65258954154e-06"
"-364.34615","1.6552973651e-06"
"-363.84615","1.65801396176e-06"
"-363.34615","1.66073937208e-06"
"-362.84615","1.6634736369e-06"
"-362.34615","1.66621679726e-06"
"-361.84615","1.66896889448e-06"
"-361.34615","1.6717299701e-06"
"-360.84615","1.67450006592e-06"
"-360.34615","1.67727922398e-06"
"-359.84615","1.68006748657e-06"
"-359.34615","1.68286489624e-06"
"-358.84615","1.68567149579e-06"
"-358.34615","1.68848732828e-06"
"-357.84615","1.69131243701e-06"
"-357.34615","1.69414686555e-06"
"-356.84615","1.69699065775e-06"
"-356.34615","1.69984385769e-06"
"-355.84615","1.70270650975e-06"
"-355.34615","1.70557865853e-06"
"-354.84615","1.70846034895e-06"
"-354.34615","1.71135162617e-06"
"-353.84615","1.71425253562e-06"
"-353.34615","1.71716312304e-06"
"-352.84615","1.72008343439e-06"
"-352.34615","1.72301351597e-06"
"-351.84615","1.72595341432e-06"
"-351.34615","1.72890317627e-06"
"-350.84615","1.73186284895e-06"
"-350.34615","1.73483247976e-06"
"-349.84615","1.7378121164e-06"
"-349.34615","1.74080180686e-06"
"-348.84615","1.74380159942e-06"
"-348.34615","1.74681154265e-06"
"-347.84615","1.74983168543e-06"
"-347.34615","1.75286207695e-06"
"-346.84615","1.75590276666e-06"
"-346.34615","1.75895380437e-06"
"-345.84615","1.76201524016e-06"
"-345.34615","1.76508712442e-06"
"-344.84615","1.76816950787e-06"
"-344.34615","1.77126244153e-06"
"-343.84615","1.77436597675e-06"
"-343.34615","1.77748016518e-06"
"-342.84615","1.7806050588e-06"
"-342.34615","1.78374070992e-06"
"-341.84615","1.78688717117e-06"
"-341.34615","1.79004449551e-06"
"-340.84615","1.79321273622e-06"
"-340.34615","1.79639194693e-06"
"-339.84615","1.7995821816e-06"
"-339.34615","1.80278349451e-06"
"-338.84615","1.80599594032e-06"
"-338.34615","1.80921957401e-06"
"-337.84615","1.81245445089e-06"
"-337.34615","1.81570062665e-06"
"-336.84615","1.81895815732e-06"
"-336.34615","1.82222709927e-06"
"-335.84615","1.82550750926e-06"
"-335.34615","1.82879944436e-06"
"-334.84615","1.83210296206e-06"
"-334.34615","1.83541812017e-06"
"-333.84615","1.8387449769e-06"
"-333.34615","1.84208359079e-06"
"-332.84615","1.84543402081e-06"
"-332.34615","1.84879632625e-06"
"-331.84615","1.85217056683e-06"
"-331.34615","1.85555680261e-06"
"-330.84615","1.85895509406e-06"
"-330.34615","1.86236550203e-06"
"-329.84615","1.86578808776e-06"
"-329.34615","1.86922291291e-06"
"-328.84615","1.87267003949e-06"
"-328.34615","1.87612952995e-06"
"-327.84615","1.87960144713e-06"
"-327.34615","1.88308585427e-06"
"-326.84615","1.88658281504e-06"
"-326.34615","1.8900923935e-06"
"-325.84615","1.89361465415e-06"
"-325.34615","1.8971496619e-06"
"-324.84615","1.90069748206e-06"
"-324.34615","1.90425818041e-06"
"-323.84615","1.90783182314e-06"
"-323.34615","1.91141847685e-06"
"-322.84615","1.91501820862e-06"
"-322.34615","1.91863108595e-06"
"-321.84615","1.92225717677e-06"
"-321.34615","1.92589654947e-06"
"-320.84615","1.92954927291e-06"
"-320.34615","1.93321541637e-06"
"-319.84615","1.93689504961e-06"
"-319.34615","1.94058824285e-06"
"-318.84615","1.94429506677e-06"
"-318.34615","1.94801559253e-06"
"-317.84615","1.95174989173e-06"
"-317.34615","1.9554980365e-06"
"-316.84615","1.95926009941e-06"
"-316.34615","1.96303615353e-06"
"-315.84615","1.96682627242e-06"
"-315.34615","1.97063053012e-06"
"-314.84615","1.97444900118e-06"
"-314.34615","1.97828176065e-06"
"-313.84615","1.98212888408e-06"
"-313.34615","1.98599044752e-06"
"-312.84615","1.98986652756e-06"
"-312.34615","1.99375720128e-06"
"-311.84615","1.99766254629e-06"
"-311.34615","2.00158264074e-06"
"-310.84615","2.00551756328e-06"
"-310.34615","2.00946739312e-06"
"-309.84615","2.01343221e-06"
"-309.34615","2.0174120942e-06"
"-308.84615","2.02140712657e-06"
"-308.34615","2.02541738847e-06"
"-307.84615","2.02944296185e-06"
"-307.34615","2.03348392922e-06"
"-306.84615","2.03754037364e-06"
"-306.34615","2.04161237875e-06"
"-305.84615","2.04570002876e-06"
"-305.34615","2.04980340848e-06"
"-304.84615","2.05392260327e-06"
"-304.34615","2.05805769912e-06"
"-303.84615","2.06220878259e-06"
"-303.34615","2.06637594084e-06"
"-302.84615","2.07055926164e-06"
"-302.34615","2.07475883338e-06"
"-301.84615","2.07897474505e-06"
"-301.34615","2.08320708627e-06"
"-300.84615","2.08745594729e-06"
"-300.34615","2.09172141897e-06"
"-299.84615","2.09600359283e-06"
"-299.34615","2.10030256101e-06"
"-298.84615","2.10461841633e-06"
"-298.34615","2.10895125222e-06"
"-297.84615","2.11330116281e-06"
"-297.34615","2.11766824287e-06"
"-296.84615","2.12205258784e-06"
"-296.34615","2.12645429384e-06"
"-295.84615","2.13087345767e-06"
"-295.34615","2.13531017683e-06"
"-294.84615","2.13976454949e-06"
"-294.34615","2.14423667454e-06"
"-293.84615","2.14872665155e-06"
"-293.34615","2.15323458083e-06"
"-292.84615","2.15776056339e-06"
"-292.34615","2.16230470097e-06"
"-291.84615","2.16686709604e-06"
"-291.34615","2.17144785179e-06"
"-290.84615","2.17604707218e-06"
"-290.34615","2.18066486189e-06"
"-289.84615","2.18530132639e-06"
"-289.34615","2.18995657188e-06"
"-288.84615","2.19463070534e-06"
"-288.34615","2.19932383453e-06"
"-287.84615","2.20403606799e-06"
"-287.34615","2.20876751506e-06"
"-286.84615","2.21351828584e-06"
"-286.34615","2.21828849128e-06"
"-285.84615","2.22307824311e-06"
"-285.34615","2.22788765389e-06"
"-284.84615","2.232716837e-06"
"-284.34615","2.23756590665e-06"
"-283.84615","2.24243497789e-06"
"-283.34615","2.24732416664e-06"
"-282.84615","2.25223358963e-06"
"-282.34615","2.25716336449e-06"
"-281.84615","2.2621136097e-06"
"-281.34615","2.26708444463e-06"
"-280.84615","2.27207598953e-06"
"-280.34615","2.27708836554e-06"
"-279.84615","2.28212169471e-06"
"-279.34615","2.2871761e-06"
"-278.84615","2.29225170528e-06"
"-278.34615","2.29734863534e-06"
"-277.84615","2.30246701592e-06"
"-277.34615","2.30760697371e-06"
"-276.84615","2.31276863633e-06"
"-276.34615","2.31795213237e-06"
"-275.84615","2.32315759138e-06"
"-275.34615","2.32838514392e-06"
"-274.84615","2.3336349215e-06"
"-274.34615","2.33890705665e-06"
"-273.84615","2.34420168288e-06"
"-273.34615","2.34951893475e-06"
"-272.84615","2.35485894782e-06"
"-272.34615","2.36022185868e-06"
"-271.84615","2.36560780497e-06"
"-271.34615","2.3710169254e-06"
"-270.84615","2.37644935971e-06"
"-270.34615","2.38190524873e-06"
"-269.84615","2.38738473438e-06"
"-269.34615","2.39288795966e-06"
"-268.84615","2.39841506867e-06"
"-268.34615","2.40396620662e-06"
"-267.84615","2.40954151987e-06"
"-267.34615","2.41514115588e-06"
"-266.84615","2.42076526327e-06"
"-266.34615","2.42641399183e-06"
"-265.84615","2.43208749248e-06"
"-265.34615","2.43778591734e-06"
"-264.84615","2.44350941973e-06"
"-264.34615","2.44925815414e-06"
"-263.84615","2.45503227629e-06"
"-263.34615","2.46083194312e-06"
"-262.84615","2.4666573128e-06"
"-262.34615","2.47250854475e-06"
"-261.84615","2.47838579964e-06"
"-261.34615","2.48428923941e-06"
"-260.84615","2.4902190273e-06"
"-260.34615","2.49617532783e-06"
"-259.84615","2.50215830681e-06"
"-259.34615","2.50816813141e-06"
"-258.84615","2.51420497008e-06"
"-258.34615","2.52026899267e-06"
"-257.84615","2.52636037035e-06"
"-257.34615","2.53247927566e-06"
"-256.84615","2.53862588255e-06"
"-256.34615","2.54480036635e-06"
"-255.84615","2.55100290381e-06"
"-255.34615","2.55723367309e-06"
"-254.84615","2.5634928538e-06"
"-254.34615","2.56978062701e-06"
"-253.84615","2.57609717524e-06"
"-253.34615","2.58244268251e-06"
"-252.84615","2.58881733432e-06"
"-252.34615","2.5952213177e-06"
"-251.84615","2.60165482118e-06"
"-251.34615","2.60811803486e-06"
"-250.84615","2.61461115037e-06"
