"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"320.0","2.4328889246490473","2.4328889246490473","2.4328889246490473","4.0207797258521175e-19","0.0","3.642807186137351e-19"
"330.0","2.35969538393435","2.3596953839343495","2.35969538393435","3.9018756927947207e-19","0.0","3.5319005052642085e-19"
"340.0","2.2907630192920472","2.2907630192920467","2.2907630192920467","3.7897189773836682e-19","0.0","3.4275613276285484e-19"
"350.0","2.2257313821061691","2.2257313821061691","2.2257313821061686","3.6837581601726328e-19","0.0","3.329221979960913e-19"
"360.0","2.1642794436326889","2.1642794436326893","2.1642794436326889","3.5834995228862544e-19","0.0","3.2363784914983082e-19"
"370.0","2.1061203645681368","2.1061203645681363","2.1061203645681363","3.4884998032875091e-19","0.0","3.1485818885874661e-19"
"380.0","2.0509970736659224","2.0509970736659229","2.0509970736659224","3.3983599968232095e-19","0.0","3.0654308808302271e-19"
"390.0","1.9986785134431413","1.9986785134431413","1.9986785134431413","3.312720036220136e-19","0.0","2.9865656856863681e-19"
"400.0","1.9489564387203426","1.9489564387203424","1.9489564387203426","3.2312542098685478e-19","0.0","2.9116627897780387e-19"
"410.0","1.9016426755153371","1.9016426755153371","1.9016426755153371","3.1536672039408189e-19","0.0","2.8404304850336379e-19"
"420.0","1.8565667650400282","1.8565667650400284","1.8565667650400286","3.0796906728309189e-19","0.0","2.772605049038084e-19"
"430.0","1.813573931256292","1.8135739312562924","1.813573931256292","3.0090802585362461e-19","0.0","2.7079474635577534e-19"
"440.0","1.7725233214138185","1.7725233214138185","1.7725233214138185","2.9416129927329935e-19","0.0","2.6462405847142547e-19"
"450.0","1.7332864778131192","1.7332864778131194","1.7332864778131192","2.8770850260790454e-19","0.0","2.5872866938388055e-19"
"460.0","1.6957460061671479","1.6957460061671477","1.6957460061671479","2.8153096381586479e-19","0.0","2.5309053705128784e-19"
"470.0","1.6597944117263648","1.6597944117263639","1.6597944117263648","2.7561154888210565e-19","0.0","2.4769316393636355e-19"
"480.0","1.6253330790582026","1.6253330790582028","1.6253330790582028","2.6993450777445896e-19","0.0","2.425214350332721e-19"
"490.0","1.5922713752452766","1.5922713752452764","1.5922713752452764","2.6448533841131112e-19","0.0","2.3756147587786684e-19"
"500.0","1.5605258594550298","1.5605258594550298","1.5605258594550298","2.5925066625051724e-19","0.0","2.32800527720482e-19"
"510.0","1.5300195844684579","1.5300195844684581","1.5300195844684579","2.5421813746209436e-19","0.0","2.2822683748683394e-19"
"520.0","1.5006814779415409","1.5006814779415412","1.5006814779415409","2.4937632394280526e-19","0.0","2.2382956052110532e-19"
"530.0","1.4724457929936927","1.4724457929936929","1.4724457929936929","2.4471463867941699e-19","0.0","2.1959867441053528e-19"
"540.0","1.4452516192389573","1.4452516192389575","1.4452516192389573","2.4022326017719694e-19","0.0","2.1552490244473414e-19"
"550.0","1.4190424466518674","1.4190424466518672","1.4190424466518672","2.358930648476995e-19","0.0","2.1159964547519808e-19"
"560.0","1.3937657757335387","1.3937657757335387","1.3937657757335387","2.3171556640040608e-19","0.0","2.078149211178828e-19"
"570.0","1.3693727683501296","1.3693727683501293","1.3693727683501296","2.2768286141085121e-19","0.0","2.0416330939143839e-19"
"580.0","1.345817934383265","1.3458179343832652","1.345817934383265","2.2378758034706482e-19","0.0","2.0063790400945635e-19"
"590.0","1.3230588499840006","1.3230588499840004","1.3230588499840006","2.2002284342944004e-19","0.0","1.9723226865199306e-19"
"600.0","1.3010559037771143","1.3010559037771143","1.3010559037771143","2.1638222077920081e-19","0.0","1.9394039763207135e-19"
"610.0","1.279772067836801","1.279772067836801","1.279772067836801","2.1285969637934981e-19","0.0","1.9075668044995971e-19"
"620.0","1.2591726906610352","1.2591726906610352","1.259172690661035","2.0944963543111924e-19","0.0","1.8767586979397457e-19"
"630.0","1.2392253097206156","1.2392253097206156","1.2392253097206156","2.0614675474005092e-19","0.0","1.84693052602789e-19"
"640.0","1.21989948145913","1.21989948145913","1.21989948145913","2.0294609580999263e-19","0.0","1.8180362385272895e-19"
"650.0","1.2011666268792021","1.2011666268792021","1.2011666268792021","1.9984300036160441e-19","0.0","1.7900326277512966e-19"
"660.0","1.1829998910743602","1.1829998910743598","1.1829998910743602","1.9683308802520813e-19","0.0","1.7628791124481894e-19"
"670.0","1.1653740152602445","1.1653740152602445","1.1653740152602445","1.9391223598677828e-19","0.0","1.7365375411177327e-19"
"680.0","1.14826522002758","1.14826522002758","1.14826522002758","1.9107656039113661e-19","0.0","1.7109720127508568e-19"
"690.0","1.1316510986863253","1.1316510986863253","1.1316510986863251","1.8832239932846598e-19","0.0","1.6861487132169124e-19"
"700.0","1.1155105196986361","1.1155105196986357","1.1155105196986361","1.856462972495752e-19","0.0","1.662035765726714e-19"
"710.0","1.0998235373104004","1.0998235373104006","1.0998235373104004","1.8304499067231201e-19","0.0","1.6386030939782907e-19"
"720.0","1.0845713095892957","1.0845713095892955","1.0845713095892957","1.805153950564153e-19","0.0","1.615822296747374e-19"
"730.0","1.0697360231635109","1.0697360231635109","1.0697360231635109","1.7805459273717639e-19","0.0","1.5936665328206405e-19"
"740.0","1.0553008240310859","1.0553008240310859","1.0553008240310859","1.7565982181986864e-19","0.0","1.5721104152898408e-19"
"750.0","1.0412497538765577","1.0412497538765577","1.0412497538765577","1.7332846594713468e-19","0.0","1.5511299143293692e-19"
"760.0","1.0275676913905476","1.0275676913905476","1.0275676913905476","1.7105804486047563e-19","0.0","1.5307022676741197e-19"
"770.0","1.0142402981399652","1.0142402981399652","1.0142402981399652","1.6884620568509459e-19","0.0","1.510805898094052e-19"
"780.0","1.0012539685826463","1.0012539685826463","1.0012539685826463","1.6669071487436215e-19","0.0","1.4914203372360378e-19"
"790.0","0.98859578386111024","0.98859578386111036","0.98859578386111024","1.6458945075654193e-19","0.0","1.4725261552667079e-19"
"800.0","0.97625346904644439","0.97625346904644428","0.97625346904644439","1.6254039663200879e-19","0.0","1.4541048958071107e-19"
"810.0","0.96421535353563781","0.96421535353563759","0.96421535353563781","1.6054163437421583e-19","0.0","1.4361390157003545e-19"
"820.0","0.95247033433448636","0.95247033433448636","0.95247033433448636","1.5859133849211886e-19","0.0","1.4186118291985764e-19"
"830.0","0.94100784198383758","0.94100784198383736","0.94100784198383758","1.5668777061579311e-19","0.0","1.4015074561950186e-19"
"840.0","0.92981780890992372","0.92981780890992394","0.92981780890992372","1.5482927437052156e-19","0.0","1.3848107741635527e-19"
"850.0","0.91889064000004583","0.91889064000004583","0.91889064000004583","1.530142706078926e-19","0.0","1.3685073734990969e-19"
"860.0","0.9082171852232821","0.9082171852232821","0.9082171852232821","1.5124125296525578e-19","0.0","1.3525835159815897e-19"
"870.0","0.89778871413236916","0.89778871413236916","0.89778871413236916","1.495087837275222e-19","0.0","1.3370260961113315e-19"
"880.0","0.88759689209775849","0.88759689209775849","0.88759689209775849","1.4781548996762344e-19","0.0","1.3218226050868436e-19"
"890.0","0.87763375813815636","0.87763375813815647","0.87763375813815647","1.4616005994399111e-19","0.0","1.3069610972166886e-19"
"900.0","0.86789170422389039","0.86789170422389061","0.8678917042238905","1.4454123973535843e-19","0.0","1.2924301585753863e-19"
"910.0","0.85836345594022956","0.85836345594022967","0.85836345594022956","1.429578300948941e-19","0.0","1.2782188777309756e-19"
"920.0","0.84904205440759872","0.84904205440759883","0.84904205440759872","1.4140868350713502e-19","0.0","1.2643168183850046e-19"
"930.0","0.8399208393644283","0.83992083936442818","0.8399208393644283","1.3989270143274655e-19","0.0","1.2507139937822366e-19"
"940.0","0.83099343332638054","0.83099343332638076","0.83099343332638054","1.384088317272128e-19","0.0","1.2374008427564151e-19"
"950.0","0.82225372674291675","0.82225372674291686","0.82225372674291675","1.3695606622082534e-19","0.0","1.2243682072925951e-19"
"960.0","0.81369586407875361","0.81369586407875372","0.81369586407875361","1.3553343844840003e-19","0.0","1.2116073114940376e-19"
"970.0","0.80531423075367758","0.80531423075367736","0.80531423075367758","1.3414002151793474e-19","0.0","1.1991097418527653e-19"
"980.0","0.79710344087962226","0.79710344087962193","0.79710344087962226","1.3277492610853314e-19","0.0","1.1868674287309271e-19"
"990.0","0.78905832573882562","0.78905832573882551","0.78905832573882562","1.314372985884373e-19","0.0","1.1748726289655641e-19"
"1000.0","0.78117392295134092","0.78117392295134114","0.78117392295134092","1.3012631924493048e-19","0.0","1.1631179095199082e-19"
