"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"430.0","1.0067347817577734","1.0067347817577732","1.0067347817577734","9.6486707837556491e-19","0.0","2.9010085321106067e-19"
"440.0","0.98395936365353154","0.98395936365353176","0.98395936365353154","9.429406750601108e-19","0.0","2.8358822591571187e-19"
"450.0","0.96218952393337454","0.96218952393337454","0.96218952393337454","9.2198865750376343e-19","0.0","2.7735992563565344e-19"
"460.0","0.94136023178821793","0.94136023178821771","0.94136023178821793","9.0194748561949875e-19","0.0","2.7139783319576124e-19"
"470.0","0.92141193546187394","0.92141193546187394","0.92141193546187394","8.8275902668840243e-19","0.0","2.6568532866623665e-19"
"480.0","0.90228999807188082","0.90228999807188048","0.90228999807188104","8.6436999207344455e-19","0.0","2.602071402606097e-19"
"490.0","0.88394420163054976","0.88394420163054988","0.88394420163054976","8.4673144291805236e-19","0.0","2.549492110514859e-19"
"500.0","0.86632830985103604","0.86632830985103582","0.86632830985103604","8.2979835516850295e-19","0.0","2.4989858111289991e-19"
"510.0","0.84939968177816494","0.84939968177816472","0.84939968177816494","8.1352923577538102e-19","0.0","2.4504328305597254e-19"
"520.0","0.8331189294908008","0.8331189294908008","0.8331189294908008","7.978857831829741e-19","0.0","2.4037224922373218e-19"
"530.0","0.81744961412769035","0.81744961412769035","0.81744961412769035","7.8283258625607939e-19","0.0","2.358752290616256e-19"
"540.0","0.80235797532891739","0.80235797532891739","0.80235797532891739","7.6833685666069831e-19","0.0","2.3154271539114811e-19"
"550.0","0.78781268988959663","0.78781268988959674","0.78781268988959663","7.5436819044029947e-19","0.0","2.2736587849190632e-19"
"560.0","0.77378465601549096","0.77378465601549073","0.77378465601549096","7.4089835513771844e-19","0.0","2.2333650704798954e-19"
"570.0","0.76024680007068024","0.76024680007068013","0.76024680007068024","7.2790109932523245e-19","0.0","2.1944695514211275e-19"
"580.0","0.7471739031313871","0.74717390313138698","0.7471739031313871","7.1535198183814907e-19","0.0","2.1569009458990164e-19"
"590.0","0.73454244502004351","0.73454244502004351","0.73454244502004351","7.0322821837410016e-19","0.0","2.1205927199925827e-19"
"600.0","0.72233046380041788","0.72233046380041777","0.72233046380041788","6.9150854343189426e-19","0.0","2.085482700191135e-19"
"610.0","0.710517428976566","0.71051742897656589","0.710517428976566","6.80173085829661e-19","0.0","2.0515127231005884e-19"
"620.0","0.69908412686277321","0.6990841268627731","0.6990841268627731","6.6920325626905452e-19","0.0","2.018628318276315e-19"
"630.0","0.68801255678434892","0.68801255678434892","0.68801255678434881","6.5858164560711368e-19","0.0","1.9867784205972066e-19"
"640.0","0.67728583693496125","0.67728583693496125","0.67728583693496114","6.4829193266457986e-19","0.0","1.955915109028608e-19"
"650.0","0.66688811885942545","0.66688811885942534","0.66688811885942545","6.3831880054371584e-19","0.0","1.9259933690012231e-19"
"660.0","0.65680450965465043","0.6568045096546502","0.65680450965465043","6.2864786055311733e-19","0.0","1.8969708759592598e-19"
"670.0","0.64702100108879679","0.64702100108879668","0.64702100108879668","6.192655829447543e-19","0.0","1.8688077979153299e-19"
"680.0","0.63752440493204476","0.63752440493204476","0.63752440493204465","6.1015923376203897e-19","0.0","1.8414666150990816e-19"
"690.0","0.62830229387352543","0.62830229387352543","0.62830229387352543","6.0131681717896746e-19","0.0","1.8149119550015181e-19"
"700.0","0.61934294746994301","0.61934294746994301","0.61934294746994301","5.9272702278123756e-19","0.0","1.7891104413072458e-19"
"710.0","0.61063530263331411","0.61063530263331411","0.61063530263331411","5.8437917730217889e-19","0.0","1.7640305553729477e-19"
"720.0","0.60216890821961855","0.60216890821961844","0.60216890821961855","5.7626320038033764e-19","0.0","1.7396425090556265e-19"
"730.0","0.59393388332775543","0.59393388332775543","0.59393388332775543","5.6836956395316848e-19","0.0","1.71591812782308e-19"
"740.0","0.5859208789601652","0.58592087896016498","0.5859208789601652","5.6068925494285778e-19","0.0","1.6928307431917539e-19"
"750.0","0.57812104273336828","0.57812104273336817","0.57812104273336828","5.5321374092703888e-19","0.0","1.6703550936367284e-19"
"760.0","0.57052598635924912","0.57052598635924912","0.57052598635924912","5.4593493851950922e-19","0.0","1.6484672332073483e-19"
"770.0","0.56312775564676432","0.56312775564676454","0.56312775564676432","5.388451842145554e-19","0.0","1.627144447159439e-19"
"780.0","0.55591880279919781","0.55591880279919781","0.55591880279919781","5.319372074738907e-19","0.0","1.6063651739854772e-19"
"790.0","0.54889196080475378","0.54889196080475378","0.54889196080475389","5.2520410585740557e-19","0.0","1.5861089332835219e-19"
"800.0","0.54204041973835937","0.54204041973835948","0.54204041973835937","5.1863932201899267e-19","0.0","1.5663562589639705e-19"
"810.0","0.53535770481040534","0.53535770481040534","0.53535770481040534","5.1223662240622957e-19","0.0","1.5470886373378417e-19"
"820.0","0.52883765601411914","0.52883765601411925","0.52883765601411914","5.0599007751850675e-19","0.0","1.5282884496775031e-19"
"830.0","0.52247440923743627","0.52247440923743604","0.52247440923743627","4.9989404359215469e-19","0.0","1.5099389188773939e-19"
"840.0","0.51626237871797109","0.51626237871797109","0.51626237871797109","4.939431455936715e-19","0.0","1.4920240598780286e-19"
"850.0","0.5101962407310231","0.51019624073102321","0.5101962407310231","4.8813226141333874e-19","0.0","1.4745286335478907e-19"
"860.0","0.50427091841074956","0.50427091841074945","0.50427091841074956","4.8245650716151415e-19","0.0","1.4574381037453036e-19"
"870.0","0.49848156761377016","0.49848156761377016","0.49848156761377016","4.7691122347889093e-19","0.0","1.4407385973073974e-19"
"880.0","0.49282356374266606","0.49282356374266612","0.49282356374266606","4.7149196278008958e-19","0.0","1.4244168667376113e-19"
"890.0","0.48729248945423143","0.48729248945423137","0.48729248945423143","4.6619447735714455e-19","0.0","1.4084602553804136e-19"
"900.0","0.48188412318395335","0.48188412318395335","0.48188412318395335","4.6101470827604077e-19","0.0","1.3928566648936029e-19"
"910.0","0.47659442842423472","0.47659442842423477","0.47659442842423472","4.5594877500530527e-19","0.0","1.377594524842722e-19"
"920.0","0.47141954369922801","0.47141954369922789","0.47141954369922801","4.5099296572090091e-19","0.0","1.3626627642583842e-19"
"930.0","0.46635577318409166","0.46635577318409172","0.46635577318409166","4.4614372823662705e-19","0.0","1.3480507850105679e-19"
"940.0","0.46139957792085612","0.46139957792085606","0.46139957792085612","4.4139766151331584e-19","0.0","1.3337484368652542e-19"
"950.0","0.45654756758713411","0.45654756758713405","0.45654756758713411","4.3675150770431532e-19","0.0","1.3197459941023936e-19"
"960.0","0.45179649277751116","0.45179649277751116","0.45179649277751116","4.3220214469804759e-19","0.0","1.306034133580678e-19"
"970.0","0.44714323776076009","0.44714323776076004","0.44714323776076015","4.2774657912184416e-19","0.0","1.2926039141475286e-19"
"980.0","0.44258481367903441","0.44258481367903441","0.44258481367903435","4.2338193977407226e-19","0.0","1.2794467572977029e-19"
"990.0","0.43811835215788753","0.43811835215788753","0.43811835215788753","4.1910547145429822e-19","0.0","1.2665544289946214e-19"
"1000.0","0.43374109929847826","0.43374109929847826","0.43374109929847826","4.1491452916361162e-19","0.0","1.253919022572399e-19"
